X,Y,Z,IR,RED,HeartRate,RespirationRate,SPO2,Activity,HR Mean,RR Mean,SPO2 Mean
-0.17,-0.39,1.05,7447,9642,,,,4,,,
-0.17,-0.59,1.12,7437,9709,,,,4,,,
-0.21,-0.61,1.05,7386,9686,,,,4,,,
-0.2,-0.71,0.94,7373,9664,,,,4,,,
-0.11,-0.47,1.25,7459,9700,,,,4,,,
-0.25,-0.56,1.04,7426,9690,,,,4,,,
-0.26,-0.69,0.8,7473,9672,,,,4,,,
-0.26,-0.51,0.89,7420,9644,,,,4,,,
-0.28,-0.43,0.75,7440,9686,,,,4,,,
-0.14,-0.56,0.68,7397,9695,,,,4,,,
0.06,-0.5,0.81,7413,9610,,,,4,,,
0.05,-0.4,0.74,7443,9660,,,,4,,,
0.01,-0.32,0.66,7454,9681,,,,4,,,
-0.2,-0.34,0.7,7476,9670,,,,4,,,
-0.25,-0.37,0.75,7516,9751,,,,4,,,
-0.21,-0.49,0.96,7494,9759,,,,4,,,
-0.17,-0.32,1.19,7485,9681,,,,4,,,
-0.16,-0.4,1.04,7483,9734,,,,4,,,
-0.32,-0.35,1.08,7409,9675,,,,4,,,
-0.32,-0.36,1.06,7479,9689,,,,4,,,
-0.24,-0.47,1.02,7443,9704,,,,4,,,
0.32,-0.5,0.89,7425,9660,,,,4,,,
0.05,-0.34,1.09,7394,9687,,,,4,,,
0.05,-0.36,0.91,7393,9655,,,,4,,,
-0.14,-0.32,0.74,7465,9656,,,,4,,,
-0.11,-0.43,0.69,7443,9663,,,,4,,,
-0.04,-0.36,0.64,7431,9743,,,,4,,,
-0.06,-0.39,0.64,7387,9655,,,,4,,,
-0.06,-0.36,0.73,7423,9644,,,,4,,,
-0.17,-0.4,0.98,7420,9647,,,,4,,,
-0.09,-0.55,1.11,7364,9638,,,,4,,,
-0.15,-0.52,1.16,7407,9613,,,,4,,,
-0.03,-0.66,1.01,7440,9645,,,,4,,,
0,-0.49,1.14,7434,9726,,,,4,,,
-0.29,-0.51,1.01,7405,9653,,,,4,,,
-0.34,-0.6,0.85,7469,9673,,,,4,,,
-0.17,-0.62,0.77,7390,9703,,,,4,,,
-0.34,-0.46,0.81,7448,9658,,,,4,,,
-0.31,-0.57,0.75,7468,9711,,,,4,,,
0.17,-0.6,0.73,7421,9667,,,,4,,,
0.17,-0.49,0.62,7444,9687,,,,4,,,
-0.16,-0.35,0.71,7469,9788,,,,4,,,
-0.09,-0.39,0.7,7448,9719,,,,4,,,
-0.08,-0.39,0.84,7498,9755,,,,4,,,
-0.06,-0.39,0.98,7470,9746,,,,4,,,
-0.16,-0.43,0.99,7492,9696,,,,4,,,
-0.14,-0.5,0.93,7469,9739,,,,4,,,
-0.1,-0.55,1,7507,9725,,,,4,,,
-0.15,-0.35,0.98,7438,9720,,,,4,,,
-0.11,-0.46,1,7478,9645,,,,4,,,
0.09,-0.45,0.96,7489,9740,,,,4,,,
-0.04,-0.29,1,7443,9708,,,,4,,,
-0.05,-0.32,0.91,7502,9683,,,,4,,,
-0.11,-0.39,0.71,7373,9667,,,,4,,,
0.04,-0.39,0.79,7379,9618,,,,4,,,
0.03,-0.35,0.71,7382,9574,,,,4,,,
0.03,-0.3,0.81,7435,9600,,,,4,,,
-0.04,-0.35,0.82,7449,9687,,,,4,,,
-0.01,-0.41,0.96,7448,9699,,,,4,,,
-0.08,-0.65,0.94,7386,9655,,,,4,,,
-0.19,-0.52,0.93,7386,9634,,,,4,,,
-0.16,-0.46,1.04,7425,9699,,,,4,,,
-0.25,-0.6,0.86,7378,9672,,,,4,,,
-0.11,-0.91,0.66,7403,9625,,,,4,,,
0.22,-0.5,1,7473,9670,,,,4,,,
-0.17,-0.57,0.9,7417,9677,,,,4,,,
0.09,-0.74,0.91,7494,9708,,,,4,,,
0.11,-0.62,0.98,7421,9738,,,,4,,,
0.16,-0.54,0.84,7429,9729,,,,4,,,
-0.03,-0.47,0.62,7466,9638,,,,4,,,
-0.03,-0.37,0.81,7466,9716,,,,4,,,
0,-0.49,0.74,7413,9668,,,,4,,,
0,-0.47,0.76,7414,9706,,,,4,,,
0.01,-0.55,0.86,7408,9663,,,,4,,,
0.01,-0.49,0.91,7451,9699,,,,4,,,
-0.09,-0.45,0.81,7405,9648,,,,4,,,
-0.08,-0.4,0.88,7416,9689,,,,4,,,
-0.1,-0.4,0.8,7416,9702,,,,4,,,
0.06,-0.37,0.98,7475,9734,,,,4,,,
0.2,-0.25,1,7437,9694,,,,4,,,
0.19,-0.22,1.08,7392,9664,,,,4,,,
0.22,-0.32,0.86,7459,9730,,,,4,,,
0.1,-0.36,0.81,7429,9697,,,,4,,,
0.04,-0.31,0.86,7393,9661,,,,4,,,
0.06,-0.31,0.95,7461,9663,,,,4,,,
0.03,-0.36,0.91,7472,9696,,,,4,,,
0.03,-0.41,0.86,7445,9685,,,,4,,,
-0.04,-0.43,0.93,7437,9707,,,,4,,,
-0.16,-0.43,1.01,7461,9726,,,,4,,,
-0.17,-0.61,0.93,7424,9655,,,,4,,,
0.24,-0.81,0.75,7455,9666,,,,4,,,
0.04,-0.79,0.73,7407,9641,,,,4,,,
0.03,-0.74,0.81,7473,9612,,,,4,,,
-0.04,-0.76,0.8,7435,9678,,,,4,,,
0.11,-0.74,0.8,7445,9657,,,,4,,,
0.1,-0.6,0.8,7425,9715,,,,4,,,
-0.15,-0.43,0.61,7413,9659,,,,4,,,
-0.17,-0.37,0.68,7377,9590,,,,4,,,
-0.13,-0.44,0.65,7490,9732,,,,4,,,
-0.14,-0.51,0.74,7457,9700,,,,4,,,
-0.15,-0.57,0.88,7460,9681,,,,4,,,
-0.08,-0.61,1.01,7428,9701,,,,4,,,
-0.15,-0.57,1.11,7479,9719,,,,4,,,
-0.15,-0.68,1.02,7471,9678,,,,4,,,
-0.16,-0.7,1.02,7474,9681,,,,4,,,
-0.22,-0.55,1.02,7493,9698,,,,4,,,
-0.21,-0.62,0.8,7442,9713,,,,4,,,
-0.16,-0.79,0.69,7446,9679,,,,4,,,
0.06,-0.5,1.01,7463,9629,,,,4,,,
0.13,-0.5,0.89,7484,9722,,,,4,,,
-0.04,-0.36,0.66,7464,9690,,,,4,,,
-0.05,-0.26,0.62,7451,9692,,,,4,,,
-0.17,-0.3,0.66,7419,9625,,,,4,,,
-0.03,-0.34,0.76,7480,9652,,,,4,,,
-0.06,-0.34,0.8,7374,9666,,,,4,,,
-0.06,-0.49,0.8,7414,9654,,,,4,,,
-0.01,-0.5,1,7449,9670,,,,4,,,
0.01,-0.44,1.11,7442,9656,,,,4,,,
-0.01,-0.56,1.06,7434,9698,,,,4,,,
-0.19,-0.6,1.1,7439,9658,,,,4,,,
-0.21,-0.5,1.21,7512,9646,,,,4,,,
-0.16,-0.75,1.09,7432,9683,,,,4,,,
0.06,-0.88,0.82,7429,9674,,,,4,,,
0.19,-0.76,0.79,7429,9588,,,,4,,,
-0.03,-0.65,0.79,7413,9671,,,,4,,,
0.09,-0.57,0.75,7392,9600,,,,4,,,
0.19,-0.4,0.65,7387,9624,,,,4,,,
-0.04,-0.3,0.59,7488,9697,,,,4,,,
-0.04,-0.32,0.65,7438,9673,,,,4,,,
-0.04,-0.35,0.8,7518,9623,,,,4,,,
0,-0.46,0.89,7446,9675,,,,4,,,
0,-0.52,0.96,7450,9703,,,,4,,,
-0.11,-0.49,1.06,7480,9751,,,,4,,,
-0.09,-0.6,1.05,7414,9741,,,,4,,,
0.0.25,-0.57,0.88,7480,9702,,,,4,,,
0.24,-0.5,0.91,7406,9667,,,,4,,,
-0.04,-0.24,0.86,7429,9700,,,,4,,,
0.17,-0.47,0.71,7437,9688,,,,4,,,
0.16,-0.39,0.75,7489,9685,,,,4,,,
0.11,-0.29,0.76,7412,9634,,,,4,,,
-0.03,-0.31,0.8,7381,9614,,,,4,,,
-0.03,-0.39,0.77,7409,9653,,,,4,,,
0.04,-0.44,0.76,7452,9593,,,,4,,,
0.03,-0.4,0.85,7444,9722,,,,4,,,
0.05,-0.49,0.9,7432,9753,,,,4,,,
0.04,-0.46,1.09,7451,9766,,,,4,,,
0.11,-0.52,1.04,7618,9857,,,,4,,,
0.03,-0.56,1,7571,9877,,,,4,,,
0.03,-0.7,1.01,7618,9850,,,,4,,,
-0.01,-0.59,1.06,7583,9859,,,,4,,,
-0.16,-0.66,0.9,7602,9958,,,,4,,,
0.1,-0.82,0.86,7593,9876,,,,4,,,
-0.21,-0.62,0.94,7605,10000,,,,4,,,
-0.13,-0.68,0.75,7693,10084,,,,4,,,
0.05,-0.66,0.71,7674,10086,,,,4,,,
0.08,-0.52,0.71,7643,10036,,,,4,,,
0.08,-0.44,0.66,7618,10028,,,,4,,,
-0.08,-0.43,0.61,7711,10097,,,,4,,,
-0.16,-0.41,0.68,7666,9990,,,,4,,,
-0.16,-0.5,0.76,7707,10027,,,,4,,,
-0.16,-0.57,0.88,7674,10039,,,,4,,,
-0.16,-0.49,1.04,7573,9905,,,,4,,,
-0.2,-0.54,1.04,7553,9935,,,,4,,,
-0.19,-0.52,1.04,7611,9951,,,,4,,,
-0.2,-0.3,1.2,7603,9875,,,,4,,,
-0.19,-0.54,0.99,7528,9835,,,,4,,,
0.2,-0.4,0.96,7550,9926,,,,4,,,
0.19,-0.34,0.93,7554,9852,,,,4,,,
0.19,-0.24,0.9,7579,9871,,,,4,,,
0.01,-0.21,0.8,7540,9913,,,,4,,,
-0.11,-0.19,0.74,7617,9972,,,,4,,,
-0.08,-0.21,0.68,7593,9925,,,,4,,,
-0.17,-0.2,0.64,7504,9852,,,,4,,,
-0.16,-0.25,0.76,7544,9847,,,,4,,,
-0.17,-0.35,0.86,7624,9965,,,,4,,,
-0.17,-0.39,1.05,7546,9920,,,,4,,,
-0.17,-0.59,1.12,7557,9897,,,,4,,,
-0.21,-0.61,1.05,7549,9796,,,,4,,,
-0.2,-0.71,0.94,7570,9852,,,,4,,,
-0.11,-0.47,1.25,7556,9789,,,,4,,,
-0.25,-0.56,1.04,7482,9839,,,,4,,,
-0.26,-0.69,0.8,7544,9879,,,,4,,,
-0.26,-0.51,0.89,7611,9872,,,,4,,,
-0.28,-0.43,0.75,7627,9977,,,,4,,,
-0.14,-0.56,0.68,7597,9900,,,,4,,,
0.06,-0.5,0.81,7556,9921,,,,4,,,
0.05,-0.4,0.74,7563,9862,,,,4,,,
0.01,-0.32,0.66,7609,9889,,,,4,,,
-0.2,-0.34,0.7,7554,9870,,,,4,,,
-0.25,-0.37,0.75,7578,9834,,,,4,,,
-0.21,-0.49,0.96,7546,9904,,,,4,,,
-0.17,-0.32,1.19,7543,9908,,,,4,,,
-0.16,-0.4,1.04,7573,9886,,,,4,,,
-0.32,-0.35,1.08,7537,9884,,,,4,,,
-0.32,-0.36,1.06,7505,9847,,,,4,,,
-0.24,-0.47,1.02,7554,9806,,,,4,,,
0.32,-0.5,0.89,7579,9874,,,,4,,,
0.05,-0.34,1.09,7533,9804,,,,4,,,
0.05,-0.36,0.91,7552,9785,,,,4,,,
-0.14,-0.32,0.74,7563,9878,,,,4,,,
-0.11,-0.43,0.69,7566,9833,,,,4,,,
-0.04,-0.36,0.64,7505,9751,,,,4,,,
-0.06,-0.39,0.64,7547,9794,,,,4,,,
-0.06,-0.36,0.73,7540,9856,,,,4,,,
-0.17,-0.4,0.98,7488,9761,,,,4,,,
-0.09,-0.55,1.11,7518,9798,,,,4,,,
-0.15,-0.52,1.16,7464,9748,,,,4,,,
-0.03,-0.66,1.01,7523,9802,,,,4,,,
0,-0.49,1.14,7554,9818,,,,4,,,
-0.29,-0.51,1.01,7498,9894,,,,4,,,
-0.34,-0.6,0.85,7523,9808,,,,4,,,
-0.17,-0.62,0.77,7498,9792,,,,4,,,
-0.34,-0.46,0.81,7535,9803,,,,4,,,
-0.31,-0.57,0.75,7513,9863,,,,4,,,
0.17,-0.6,0.73,7493,9838,,,,4,,,
0.17,-0.49,0.62,7604,9890,,,,4,,,
-0.16,-0.35,0.71,7533,9915,,,,4,,,
-0.09,-0.39,0.7,7576,9863,,,,4,,,
-0.08,-0.39,0.84,7597,9891,,,,4,,,
-0.06,-0.39,0.98,7527,9874,,,,4,,,
-0.16,-0.43,0.99,7525,9804,,,,4,,,
-0.14,-0.5,0.93,7553,9749,,,,4,,,
-0.1,-0.55,1,7590,9911,,,,4,,,
-0.15,-0.35,0.98,7527,9825,,,,4,,,
-0.11,-0.46,1,7569,9778,,,,4,,,
0.09,-0.45,0.96,7541,9935,,,,4,,,
-0.04,-0.29,1,7529,9828,,,,4,,,
-0.05,-0.32,0.91,7504,9792,,,,4,,,
-0.11,-0.39,0.71,7518,9875,,,,4,,,
0.04,-0.39,0.79,7507,9824,,,,4,,,
0.03,-0.35,0.71,7511,9817,,,,4,,,
0.03,-0.3,0.81,7535,9852,,,,4,,,
-0.04,-0.35,0.82,7562,9828,,,,4,,,
-0.01,-0.41,0.96,7559,9805,,,,4,,,
-0.08,-0.65,0.94,7520,9866,,,,4,,,
-0.19,-0.52,0.93,7535,9810,,,,4,,,
-0.16,-0.46,1.04,7557313,9327,,,,4,,,
-0.25,-0.6,0.86,7296,9319,,,,4,,,
-0.11,-0.91,0.66,7251,9277,,,,4,,,
0.22,-0.5,1,7309,9329,,,,4,,,
-0.17,-0.57,0.9,7364,9378,,,,4,,,
0.09,-0.74,0.91,7330,9430,,,,4,,,
0.11,-0.62,0.98,7320,9455,,,,4,,,
0.16,-0.54,0.84,7318,9332,,,,4,,,
-0.03,-0.47,0.62,7331,9336,,,,4,,,
-0.03,-0.37,0.81,7323,9318,,,,4,,,
0,-0.49,0.74,7269,9327,,,,4,,,
0,-0.47,0.76,7218,9248,,,,4,,,
0.01,-0.55,0.86,7286,9251,,,,4,,,
0.01,-0.49,0.91,7290,9275,,,,4,,,
-0.09,-0.45,0.81,7278,9394,,,,4,,,
-0.08,-0.4,0.88,7284,9263,,,,4,,,
-0.1,-0.4,0.8,7253,9240,,,,4,,,
0.06,-0.37,0.98,7239,9324,,,,4,,,
0.2,-0.25,1,7265,9299,,,,4,,,
0.19,-0.22,1.08,7296,9267,,,,4,,,
0.22,-0.32,0.86,7297,9291,,,,4,,,
0.1,-0.36,0.81,7284,9252,,,,4,,,
0.04,-0.31,0.86,7197,9227,,,,4,,,
0.06,-0.31,0.95,7230,9232,,,,4,,,
0.03,-0.36,0.91,7272,9257,,,,4,,,
0.03,-0.41,0.86,7241,9267,,,,4,,,
-0.04,-0.43,0.93,7209,9216,,,,4,,,
-0.16,-0.43,1.01,7249,9232,,,,4,,,
-0.17,-0.61,0.93,7251,9272,,,,4,,,
0.24,-0.81,0.75,7213,9226,,,,4,,,
0.04,-0.79,0.73,7244,9177,,,,4,,,
0.03,-0.74,0.81,7172,9204,,,,4,,,
-0.04,-0.76,0.8,7171,9198,,,,4,,,
0.11,-0.74,0.8,7277,9268,,,,4,,,
0.1,-0.6,0.8,7250,9268,,,,4,,,
-0.15,-0.43,0.61,7292,9242,,,,4,,,
-0.17,-0.37,0.68,7280,9265,,,,4,,,
-0.13,-0.44,0.65,7284,9366,,,,4,,,
-0.14,-0.51,0.74,7252,9287,,,,4,,,
-0.15,-0.57,0.88,7307,9268,,,,4,,,
-0.08,-0.61,1.01,7213,9191,,,,4,,,
-0.15,-0.57,1.11,7244,9222,,,,4,,,
-0.15,-0.68,1.02,7204,9297,,,,4,,,
-0.16,-0.7,1.02,7274,9201,,,,4,,,
-0.22,-0.55,1.02,7245,9277,,,,4,,,
-0.21,-0.62,0.8,7208,9216,,,,4,,,
-0.16,-0.79,0.69,7222,9155,,,,4,,,
0.06,-0.5,1.01,7242,9254,,,,4,,,
0.13,-0.5,0.89,7214,9261,,,,4,,,
-0.04,-0.36,0.66,7208,9194,,,,4,,,
-0.05,-0.26,0.62,7218,9229,,,,4,,,
-0.17,-0.3,0.66,7231,9205,,,,4,,,
-0.03,-0.34,0.76,7177,9249,,,,4,,,
-0.06,-0.34,0.8,7201,9207,,,,4,,,
-0.06,-0.49,0.8,7230,9149,,,,4,,,
-0.01,-0.5,1,7266,9282,,,,4,,,
0.01,-0.44,1.11,7238,9270,,,,4,,,
-0.01,-0.56,1.06,7168,9189,,,,4,,,
-0.19,-0.6,1.1,7186,9277,,,,4,,,
-0.21,-0.5,1.21,7207,9197,,,,4,,,
-0.16,-0.75,1.09,7248,9205,,,,4,,,
0.06,-0.88,0.82,7170,9147,,,,4,,,
0.19,-0.76,0.79,7191,9194,,,,4,,,
-0.03,-0.65,0.79,7123,9099,,,,4,,,
0.09,-0.57,0.75,7198,9146,,,,4,,,
0.19,-0.4,0.65,7131,9108,,,,4,,,
-0.04,-0.3,0.59,7157,9108,,,,4,,,
-0.04,-0.32,0.65,7174,9206,,,,4,,,
-0.04,-0.35,0.8,7158,9111,,,,4,,,
0,-0.46,0.89,7122,9048,,,,4,,,
0,-0.52,0.96,7152,9001,,,,4,,,
-0.11,-0.49,1.06,7083,8990,,,,4,,,
-0.09,-0.6,1.05,7047,8977,,,,4,,,
0.-0.26,-0.81,0.84,7085,9041,,,,4,,,
-0.19,-0.6,1.01,7098,9052,,,,4,,,
-0.14,-0.68,0.77,7168,9097,,,,4,,,
0.2,-0.59,0.66,7130,9105,,,,4,,,
0,-0.41,0.56,7090,9067,,,,4,,,
-0.03,-0.32,0.41,7164,8995,,,,4,,,
-0.37,-0.35,0.19,7161,8996,,,,4,,,
-0.06,-0.32,0.57,7069,9042,,,,4,,,
0.14,-0.36,1.05,7142,9119,,,,4,,,
0.19,-0.55,1.34,7095,9101,,,,4,,,
0.21,-0.77,1.11,7180,9069,,,,4,,,
0.15,-1,0.86,7206,9009,,,,4,,,
-0.31,-0.6,0.94,7172,9153,,,,4,,,
-0.31,-0.47,0.96,7088,9108,,,,4,,,
0.34,-0.55,0.96,7048,9059,,,,4,,,
0.36,-0.37,1.2,7187,9102,,,,4,,,
0.3,-0.37,1.06,7181,9064,,,,4,,,
0.11,-0.4,0.74,7107,9114,,,,4,,,
0.09,-0.41,0.6,7083,9073,,,,4,,,
0.01,-0.28,0.68,7171,9054,,,,4,,,
-0.13,-0.25,0.64,7134,9116,,,,4,,,
-0.1,-0.4,0.66,7143,9085,,,,4,,,
-0.1,-0.43,0.74,7200,9075,,,,4,,,
-0.2,-0.45,0.9,7078,9057,,,,4,,,
-0.2,-0.56,1.09,7107,9134,,,,4,,,
-0.08,-0.73,1.06,7194,9097,,,,4,,,
-0.05,-0.86,1.11,7185,9143,,,,4,,,
-0.4,-0.43,1.37,7313,9327,,,,4,,,
-0.39,-0.95,0.7,7296,9319,,,,4,,,
0.15,-0.76,0.81,7251,9277,,,,4,,,
-0.04,-0.45,0.96,7309,9329,,,,4,,,
-0.26,-0.6,0.79,7364,9378,,,,4,,,
0.19,-0.6,0.84,7330,9430,,,,4,,,
0.2,-0.39,1.01,7320,9455,,,,4,,,
0.08,-0.47,0.71,7318,9332,,,,4,,,
0.06,-0.52,0.61,7331,9336,,,,4,,,
-0.03,-0.46,0.7,7323,9318,,,,4,,,
-0.11,-0.56,0.76,7269,9327,,,,4,,,
0.01,-0.55,0.84,7218,9248,,,,4,,,
0.03,-0.46,0.89,7286,9251,,,,4,,,
0.05,-0.24,1.08,7290,9275,,,,4,,,
0.17,-0.39,1.08,7278,9394,,,,4,,,
0.2,-0.46,0.95,7284,9263,,,,4,,,
0.13,-0.55,0.86,7253,9240,,,,4,,,
0.26,-0.56,0.99,7239,9324,,,,4,,,
0.28,-0.55,0.91,7265,9299,,,,4,,,
0.4,-0.45,0.86,7296,9267,,,,4,,,
0.4,-0.35,0.89,7297,9291,,,,4,,,
0.43,-0.32,0.89,7284,9252,,,,4,,,
0.41,-0.36,0.84,7197,9227,,,,4,,,
0.3,-0.37,0.84,7230,9232,,,,4,,,
0.3,-0.36,0.91,7272,9257,,,,4,,,
0.25,-0.37,0.85,7241,9267,,,,4,,,
0.22,-0.31,0.81,7209,9216,,,,4,,,
0.19,-0.22,0.79,7249,9232,,,,4,,,
0.04,-0.21,0.74,7251,9272,,,,4,,,
0.05,-0.36,0.75,7213,9226,,,,4,,,
0.03,-0.47,0.9,7244,9177,,,,4,,,
-0.17,-0.51,1.05,7172,9204,,,,4,,,
0.1,-0.65,0.96,7171,9198,,,,4,,,
0.09,-0.76,0.8,7277,9268,,,,4,,,
-0.3,-0.56,1,7250,9268,,,,4,,,
-0.34,-0.68,0.95,7292,9242,,,,4,,,
-0.19,-0.8,0.75,7280,9265,,,,4,,,
-0.32,-0.56,0.89,7284,9366,,,,4,,,
-0.05,-0.59,0.95,7252,9287,,,,4,,,
-0.04,-0.56,0.7,7307,9268,,,,4,,,
-0.01,-0.26,0.68,7213,9191,,,,4,,,
-0.11,-0.22,0.74,7244,9222,,,,4,,,
-0.22,-0.26,0.62,7204,9297,,,,4,,,
-0.28,-0.37,0.7,7274,9201,,,,4,,,
-0.24,-0.56,0.8,7245,9277,,,,4,,,
-0.2,-0.76,0.95,7208,9216,,,,4,,,
-0.19,-0.8,1.06,7222,9155,,,,4,,,
-0.29,-0.62,1.15,7242,9254,,,,4,,,
-0.19,-0.75,0.96,7214,9261,,,,4,,,
-0.16,-0.45,1.05,7208,9194,,,,4,,,
-0.2,-0.56,0.9,7218,9229,,,,4,,,
0.04,-0.66,0.74,7231,9205,,,,4,,,
0.09,-0.32,1.08,7177,9249,,,,4,,,
0.31,-0.57,0.94,7201,9207,,,,4,,,
0.3,-0.57,0.71,7230,9149,,,,4,,,
0.13,-0.34,0.65,7266,9282,,,,4,,,
-0.03,-0.25,0.64,7238,9270,,,,4,,,
-0.03,-0.29,0.57,7168,9189,,,,4,,,
-0.13,-0.26,0.65,7186,9277,,,,4,,,
-0.1,-0.41,0.8,7207,9197,,,,4,,,
-0.01,-0.55,0.91,7248,9205,,,,4,,,
-0.22,-0.57,1.09,7170,9147,,,,4,,,
-0.24,-0.61,1.1,7191,9194,,,,4,,,
-0.16,-0.71,1.11,7123,9099,,,,4,,,
-0.28,-0.6,1.11,7198,9146,,,,4,,,
-0.09,-0.9,0.8,7131,9108,,,,4,,,
-0.03,-0.86,0.77,7157,9108,,,,4,,,
-0.13,-0.6,0.88,7174,9206,,,,4,,,
-0.2,-0.6,0.66,7158,9111,,,,4,,,
0.01,-0.41,0.62,7122,9048,,,,4,,,
0,-0.25,0.69,7152,9001,,,,4,,,
-0.01,-0.21,0.65,7083,8990,,,,4,,,
-0.2,-0.29,0.61,7047,8977,,,,4,,,
-0.26,-0.81,0.84,7085,9041,,,,4,,,
-0.19,-0.6,1.01,7098,9052,,,,4,,,
-0.14,-0.68,0.77,7168,9097,,,,4,,,
0.2,-0.59,0.66,7130,9105,,,,4,,,
0,-0.41,0.56,7090,9067,,,,4,,,
-0.03,-0.32,0.41,7164,8995,,,,4,,,
-0.37,-0.35,0.19,7161,8996,,,,4,,,
-0.06,-0.32,0.57,7069,9042,,,,4,,,
0.14,-0.36,1.05,7142,9119,,,,4,,,
0.19,-0.55,1.34,7095,9101,,,,4,,,
0.21,-0.77,1.11,7180,9069,,,,4,,,
0.15,-1,0.86,7206,9009,,,,4,,,
-0.31,-0.6,0.94,7172,9153,,,,4,,,
-0.31,-0.47,0.96,7088,9108,,,,4,,,
0.34,-0.55,0.96,7048,9059,,,,4,,,
0.36,-0.37,1.2,7187,9102,,,,4,,,
0.3,-0.37,1.06,7181,9064,,,,4,,,
0.11,-0.4,0.74,7107,9114,,,,4,,,
0.09,-0.41,0.6,7083,9073,,,,4,,,
0.01,-0.28,0.68,7171,9054,,,,4,,,
-0.13,-0.25,0.64,7134,9116,,,,4,,,
-0.1,-0.4,0.66,7143,9085,,,,4,,,
-0.1,-0.43,0.74,7200,9075,,,,4,,,
-0.2,-0.45,0.9,7078,9057,,,,4,,,
-0.2,-0.56,1.09,7107,9134,,,,4,,,
-0.08,-0.73,1.06,7194,9097,,,,4,,,
-0.05,-0.86,1.11,7185,9143,,,,4,,,
-0.4,-0.43,1.37,7119,9045,,,,4,,,
-0.39,-0.95,0.7,7155,9114,,,,4,,,
0.15,-0.76,0.81,7176,9076,,,,4,,,
-0.04,-0.45,0.96,7182,9127,,,,4,,,
-0.26,-0.6,0.79,7104,9162,,,,4,,,
0.19,-0.6,0.84,7097,9129,,,,4,,,
0.2,-0.39,1.01,7108,9161,,,,4,,,
0.08,-0.47,0.71,7170,9124,,,,4,,,
0.06,-0.52,0.61,7164,9225,,,,4,,,
-0.03,-0.46,0.7,7139,9156,,,,4,,,
-0.11,-0.56,0.76,7157,9273,,,,4,,,
0.01,-0.55,0.84,7169,9204,,,,4,,,
0.03,-0.46,0.89,7146,9140,,,,4,,,
0.05,-0.24,1.08,7218,9168,,,,4,,,
0.17,-0.39,1.08,7174,9191,,,,4,,,
0.2,-0.46,0.95,7126,9143,,,,4,,,
0.13,-0.55,0.86,7186,9154,,,,4,,,
0.26,-0.56,0.99,7135,9210,,,,4,,,
0.28,-0.55,0.91,7187,9291,,,,4,,,
0.4,-0.45,0.86,7202,9294,,,,4,,,
0.4,-0.35,0.89,7179,9232,,,,4,,,
0.43,-0.32,0.89,7232,9244,,,,4,,,
0.41,-0.36,0.84,7219,9242,,,,4,,,
0.3,-0.37,0.84,7159,9260,,,,4,,,
0.3,-0.36,0.91,7154,9205,,,,4,,,
0.25,-0.37,0.85,7212,9388,,,,4,,,
0.22,-0.31,0.81,7243,9373,,,,4,,,
0.19,-0.22,0.79,7199,9298,,,,4,,,
0.04,-0.21,0.74,7233,9350,,,,4,,,
0.05,-0.36,0.75,7244,9293,,,,4,,,
0.03,-0.47,0.9,7243,9252,,,,4,,,
-0.17,-0.51,1.05,7245,9358,,,,4,,,
0.1,-0.65,0.96,7217,9337,,,,4,,,
0.09,-0.76,0.8,7190,9314,,,,4,,,
-0.3,-0.56,1,7206,9354,,,,4,,,
-0.34,-0.68,0.95,7199,9353,,,,4,,,
-0.19,-0.8,0.75,7278,9275,,,,4,,,
-0.32,-0.56,0.89,7288,9376,,,,4,,,
-0.05,-0.59,0.95,7221,9323,,,,4,,,
-0.04,-0.56,0.7,7302,9357,,,,4,,,
-0.01,-0.26,0.68,7219,9396,,,,4,,,
-0.11,-0.22,0.74,7238,9367,,,,4,,,
-0.22,-0.26,0.62,7199,9329,,,,4,,,
-0.28,-0.37,0.7,7267,9305,,,,4,,,
-0.24,-0.56,0.8,7234,9268,,,,4,,,
-0.2,-0.76,0.95,7213,9339,,,,4,,,
-0.19,-0.8,1.06,7204,9220,,,,4,,,
-0.29,-0.62,1.15,7204,9245,,,,4,,,
-0.19,-0.75,0.96,7187,9242,,,,4,,,
-0.16,-0.45,1.05,7165,9240,,,,4,,,
-0.2,-0.56,0.9,7202,9245,,,,4,,,
0.04,-0.66,0.74,7259,9291,,,,4,,,
0.09,-0.32,1.08,7197,9283,,,,4,,,
0.31,-0.57,0.94,7169,9192,,,,4,,,
0.3,-0.57,0.71,7238,9340,,,,4,,,
0.13,-0.34,0.65,7205,9282,,,,4,,,
-0.03,-0.25,0.64,7311,9206,,,,4,,,
-0.03,-0.29,0.57,7194,9257,,,,4,,,
-0.13,-0.26,0.65,7246,9298,,,,4,,,
-0.1,-0.41,0.8,7186,9322,,,,4,,,
-0.01,-0.55,0.91,7193,9265,,,,4,,,
-0.22,-0.57,1.09,7231,9217,,,,4,,,
-0.24,-0.61,1.1,7245,9271,,,,4,,,
-0.16,-0.71,1.11,7166,9159,,,,4,,,
-0.28,-0.6,1.11,7213,9313,,,,4,,,
-0.09,-0.9,0.8,7289,9397,,,,4,,,
-0.03,-0.86,0.77,7217,9315,,,,4,,,
-0.13,-0.6,0.88,7244,9280,,,,4,,,
-0.2,-0.6,0.66,7251,9262,,,,4,,,
0.01,-0.41,0.62,7208,9373,,,,4,,,
0,-0.25,0.69,7215,9262,,,,4,,,
