-0.01,1.05,-0.07
-0.01,1.05,-0.07
-0.01,1.05,-0.07
-0.01,1.05,-0.07
-0.01,1.06,-0.07
-0.01,1.06,-0.07
-0.01,1.06,-0.07
-0.01,1.06,-0.07
-0.01,1.06,-0.07
-0.01,1.06,-0.07
-0.01,1.05,-0.07
-0.01,1.05,-0.08
-0.01,1.05,-0.08
-0.01,1.05,-0.08
-0.02,1.06,-0.07
-0.02,1.06,-0.07
-0.02,1.06,-0.07
-0.02,1.03,-0.08
-0.02,1.03,-0.08
-0.02,1.03,-0.08
-0.02,1.02,-0.08
-0.02,1.02,-0.08
-0.02,1.02,-0.08
-0.02,1.02,-0.08
-0.02,1.01,-0.08
-0.02,1.01,-0.08
-0.02,1.01,-0.08
-0.02,1.02,-0.08
-0.03,1.02,-0.08
-0.03,1.02,-0.08
-0.03,1.01,-0.04
-0.04,1.01,-0.04
-0.04,1.01,-0.04
-0.04,1.01,-0.04
-0.03,1.01,-0.04
-0.03,1.01,-0.04
-0.03,1.01,-0.04
-0.02,1,-0.04
-0.02,1,-0.04
-0.02,1,-0.04
-0.02,1.01,-0.06
-0.01,1.01,-0.06
-0.01,1.01,-0.06
-0.01,1,-0.06
0,1,-0.07
0,1,-0.07
0,1,-0.07
0,1.01,-0.06
0,1.01,-0.06
0,1.01,-0.06
0,1,-0.09
0.01,1,-0.09
0.01,1,-0.09
0.01,1,-0.09
0.01,1,-0.1
0.01,1,-0.1
0.01,1,-0.1
0.01,0.99,-0.09
0.01,0.99,-0.09
0.01,0.99,-0.09
0.01,1,-0.08
0,1,-0.08
0,1,-0.08
0,0.99,-0.08
0,0.99,-0.07
0,0.99,-0.07
0,0.99,-0.07
0,0.99,-0.08
0,0.99,-0.08
0,0.99,-0.08
0,1,-0.08
0.01,1,-0.08
0.01,1,-0.08
0.01,1,-0.08
0,1.01,-0.08
0,1.01,-0.08
0,1.01,-0.08
0,1.01,-0.07
0,1.01,-0.07
0,1.01,-0.07
0,1.02,-0.07
0.01,1.02,-0.08
0.01,1.02,-0.08
0.01,1.02,-0.08
