0.01,-0.08,1.03
0.01,-0.08,1.03
0.01,-0.08,1.03
0.01,-0.08,1.03
0.01,-0.08,1.03
0.01,-0.08,1.02
0.01,-0.08,1.02
0.01,-0.08,1.02
0.01,-0.08,1.01
0.02,-0.09,1.01
0.02,-0.09,1.01
0.02,-0.09,1.01
0.01,-0.08,1.01
0.01,-0.08,1.01
0.01,-0.08,1.01
0.01,-0.08,1.02
0.01,-0.08,1.02
0.01,-0.08,1.02
0.01,-0.08,1.01
0.01,-0.08,1.01
0.01,-0.08,1.01
0.01,-0.08,1.01
0.01,-0.08,1.01
0.01,-0.08,1.01
0.01,-0.08,1.01
0.01,-0.08,1.02
0.01,-0.08,1.02
0.01,-0.08,1.02
0.01,-0.08,1.02
0.01,-0.08,1.02
0.01,-0.08,1.02
0.01,-0.08,1.02
0.01,-0.09,1.02
0.01,-0.09,1.02
0.01,-0.09,1.02
0.01,-0.09,1.02
0.01,-0.08,1.02
0.01,-0.08,1.02
0.01,-0.08,1.02
0.02,-0.08,1.03
0.02,-0.08,1.03
0.02,-0.08,1.03
0.02,-0.08,1.03
0.01,-0.08,1.03
0.01,-0.08,1.03
0.01,-0.08,1.02
0.02,-0.08,1.02
0.02,-0.08,1.02
0.02,-0.08,1.02
0.02,-0.08,1.03
0.02,-0.08,1.03
0.02,-0.08,1.03
0.02,-0.08,1.03
0.01,-0.08,1.03
0.01,-0.08,1.03
0.01,-0.08,1.03
0.01,-0.08,1.03
0.01,-0.08,1.03
0.01,-0.08,1.03
0.01,-0.08,1.02
0.01,-0.08,1.02
0.01,-0.08,1.02
0.01,-0.08,1.02
0.02,-0.08,1.02
0.02,-0.08,1.02
0.02,-0.08,1.02
0.02,-0.09,1.02
0.02,-0.09,1.02
0.02,-0.09,1.02
0.02,-0.08,1.03
0.02,-0.08,1.03
0.02,-0.08,1.03
0.02,-0.08,1.03
0.01,-0.08,1.03
0.01,-0.08,1.03
0.01,-0.08,1.03
0.01,-0.09,1.03
0.01,-0.09,1.03
0.01,-0.09,1.03
