0,-0.00,0.13,1.02
1,-0.01,0.13,1.02
2,-0.01,0.13,1.02
3,-0.01,0.13,1.02
4,-0.01,0.13,1.02
5,-0.01,0.13,1.02
6,-0.01,0.13,1.02
7,-0.01,0.13,1.02
8,-0.02,0.13,1.02
9,-0.02,0.13,1.02
10,-0.02,0.13,1.02
11,-0.01,0.13,1.02
12,-0.01,0.13,1.02
13,-0.01,0.13,1.02
14,-0.01,0.12,1.01
15,-0.01,0.12,1.01
16,-0.01,0.12,1.01
17,-0.01,0.12,1.01
18,-0.00,0.12,1.01
19,-0.00,0.12,1.01
20,-0.00,0.12,1.02
21,-0.00,0.12,1.02
22,-0.00,0.12,1.02
23,-0.00,0.12,1.02
24,-0.00,0.12,1.03
25,-0.00,0.12,1.03
26,-0.00,0.12,1.03
27,-0.00,0.12,1.02
28,-0.01,0.12,1.02
29,-0.01,0.12,1.02
30,-0.01,0.12,1.02
31,-0.01,0.12,1.02
32,-0.01,0.12,1.02
33,-0.01,0.12,1.02
34,-0.01,0.12,1.01
35,-0.01,0.12,1.01
36,-0.01,0.12,1.01
37,-0.01,0.12,1.00
38,-0.01,0.13,1.00
39,-0.01,0.13,1.00
40,-0.01,0.13,1.00
41,0.00,0.12,1.01
42,0.00,0.12,1.01
43,0.00,0.12,1.01
44,0.00,0.12,1.01
45,-0.00,0.12,1.01
46,-0.00,0.12,1.01
47,-0.00,0.12,1.01
48,0.01,0.12,1.01
49,0.01,0.12,1.01
50,0.01,0.12,1.01
51,0.01,0.13,1.02
52,0.01,0.13,1.02
53,0.01,0.13,1.02
54,0.01,0.13,1.02
55,0.01,0.12,1.01
56,0.01,0.12,1.01
57,0.01,0.12,1.01
58,0.01,0.12,1.01
59,0.02,0.12,1.01
60,0.02,0.12,1.01
61,0.02,0.12,1.01
62,0.01,0.11,1.01
63,0.01,0.11,1.01
64,0.01,0.11,1.01
65,0.01,0.11,1.01
66,0.02,0.11,1.01
67,0.02,0.11,1.01
68,0.02,0.11,1.02
69,0.01,0.11,1.02
70,0.01,0.11,1.02
71,0.01,0.11,1.02
72,0.01,0.12,1.01
73,0.01,0.12,1.01
74,0.01,0.12,1.01
75,0.01,0.12,1.01
76,0.01,0.12,1.01
77,0.01,0.12,1.01
78,0.01,0.12,1.01
79,0.01,0.12,1.00
80,0.00,0.12,1.00
81,0.00,0.12,1.00
82,0.00,0.12,1.01
83,0.00,0.12,1.01
84,0.00,0.12,1.01
85,0.00,0.12,1.01
86,0.00,0.12,1.02
87,-0.01,0.12,1.02
88,-0.01,0.12,1.02
89,-0.01,0.12,1.02
90,0.00,0.12,1.02
91,0.00,0.12,1.02
92,0.00,0.12,1.02
93,0.00,0.12,1.01
94,0.00,0.12,1.01
95,0.00,0.12,1.01
96,0.00,0.12,1.02
97,0.00,0.12,1.02
98,0.00,0.12,1.02
99,0.00,0.12,1.02
100,-0.03,0.07,1.02
101,-0.03,0.07,1.02
102,-0.02,0.07,1.02
103,-0.02,0.07,1.02
104,-0.02,0.07,1.02
105,-0.02,0.07,1.02
106,-0.02,0.07,1.02
107,-0.02,0.05,1.02
108,-0.02,0.05,1.02
109,-0.02,0.05,1.02
110,-0.02,0.05,1.01
111,-0.01,0.06,1.01
112,-0.01,0.06,1.01
113,-0.01,0.06,1.01
114,-0.01,0.06,1.01
115,-0.01,0.06,1.01
116,-0.01,0.06,1.01
117,-0.01,0.06,1.01
118,-0.00,0.06,1.01
119,-0.00,0.06,1.01
120,-0.00,0.06,1.01
121,0.01,0.07,1.00
122,0.01,0.07,1.00
123,0.01,0.07,1.00
124,0.01,0.07,0.99
125,0.01,0.07,0.99
126,0.01,0.07,0.99
127,0.01,0.07,1.00
128,0.01,0.07,1.00
129,0.01,0.07,1.00
130,0.01,0.07,1.00
131,0.01,0.07,1.01
132,0.00,0.07,1.01
133,0.00,0.07,1.01
134,0.00,0.07,1.02
135,0.00,0.08,1.02
136,0.00,0.08,1.02
137,0.00,0.08,1.02
138,0.00,0.07,1.01
139,-0.01,0.07,1.01
140,-0.01,0.07,1.01
141,-0.01,0.07,1.04
142,-0.01,0.08,1.04
143,-0.01,0.08,1.04
144,-0.01,0.08,1.04
145,-0.02,0.07,1.02
146,-0.02,0.07,1.02
147,-0.02,0.07,1.02
148,-0.02,0.08,1.02
149,-0.02,0.08,1.02
150,-0.02,0.08,1.02
151,-0.02,0.08,1.02
152,-0.01,0.08,1.02
153,-0.01,0.08,1.02
154,-0.01,0.08,1.02
155,-0.01,0.08,1.01
156,-0.01,0.08,1.01
157,-0.01,0.08,1.01
158,-0.01,0.08,1.01
159,-0.01,0.09,1.01
160,-0.01,0.09,1.01
161,-0.01,0.09,1.01
162,-0.00,0.10,1.00
163,-0.00,0.10,1.00
164,-0.00,0.10,1.00
165,-0.00,0.11,1.00
166,0.01,0.11,1.00
167,0.01,0.11,1.00
168,0.01,0.11,1.01
169,0.00,0.11,1.01
170,0.00,0.11,1.01
171,0.00,0.11,1.01
172,0.00,0.10,1.01
173,-0.02,0.10,1.01
174,-0.02,0.10,1.01
175,-0.02,0.10,1.03
176,-0.02,0.09,1.03
177,-0.02,0.09,1.03
178,-0.02,0.09,1.03
179,-0.02,0.08,1.04
180,-0.02,0.08,1.04
181,-0.02,0.08,1.04
182,-0.02,0.07,1.03
183,-0.02,0.07,1.03
184,-0.02,0.07,1.03
185,-0.02,0.07,1.01
186,-0.01,0.08,1.01
187,-0.01,0.08,1.01
188,-0.01,0.08,1.01
189,-0.01,0.08,1.02
190,-0.01,0.08,1.02
191,-0.01,0.08,1.02
192,-0.01,0.07,1.02
193,-0.00,0.07,1.02
194,-0.00,0.07,1.02
195,-0.00,0.07,1.02
196,0.00,0.07,1.02
197,0.00,0.07,1.02
198,0.00,0.07,1.02
199,0.00,0.08,1.03
200,0.00,0.09,1.02
201,-0.04,0.09,1.02
202,-0.04,0.09,1.02
203,-0.04,0.09,1.02
204,-0.04,0.10,1.00
205,-0.04,0.10,1.00
206,-0.04,0.10,1.00
207,-0.04,0.10,1.01
208,-0.04,0.09,1.01
209,-0.04,0.09,1.01
210,-0.04,0.09,1.01
211,-0.04,0.09,1.01
212,-0.04,0.09,1.01
213,-0.04,0.09,1.01
214,-0.04,0.08,1.01
215,-0.04,0.08,1.01
216,-0.04,0.08,1.01
217,-0.04,0.08,1.01
218,-0.04,0.07,1.01
219,-0.04,0.07,1.01
220,-0.04,0.07,1.01
221,-0.04,0.07,1.03
222,-0.04,0.07,1.03
223,-0.04,0.07,1.03
224,-0.04,0.07,1.02
225,-0.03,0.07,1.02
226,-0.03,0.07,1.02
227,-0.03,0.07,1.02
228,-0.03,0.07,1.02
229,-0.03,0.07,1.02
230,-0.03,0.07,1.02
231,-0.03,0.07,1.03
232,-0.03,0.07,1.03
233,-0.03,0.07,1.03
234,-0.03,0.07,1.02
235,-0.03,0.06,1.02
236,-0.03,0.06,1.02
237,-0.03,0.06,1.02
238,-0.03,0.05,1.02
239,-0.03,0.05,1.02
240,-0.03,0.05,1.02
241,-0.03,0.05,1.01
242,-0.02,0.05,1.01
243,-0.02,0.05,1.01
244,-0.02,0.05,1.01
245,-0.02,0.06,1.02
246,-0.02,0.06,1.02
247,-0.02,0.06,1.02
248,-0.02,0.05,1.02
249,-0.02,0.05,1.02
250,-0.02,0.05,1.02
251,-0.02,0.05,1.01
252,-0.01,0.06,1.01
253,-0.01,0.06,1.01
254,-0.01,0.06,1.01
255,-0.01,0.06,1.00
256,-0.01,0.06,1.00
257,-0.01,0.06,1.00
258,-0.01,0.06,1.01
259,0.01,0.06,1.01
260,0.01,0.06,1.01
261,0.01,0.06,1.01
262,0.00,0.06,1.01
263,0.00,0.06,1.01
264,0.00,0.06,1.01
265,0.00,0.06,1.01
266,0.00,0.06,1.01
267,0.00,0.06,1.01
268,0.00,0.06,1.01
269,0.00,0.06,1.02
270,0.00,0.06,1.02
271,0.00,0.06,1.02
272,0.00,0.07,1.02
273,0.01,0.07,1.02
274,0.01,0.07,1.02
275,0.01,0.07,1.02
276,0.02,0.07,1.02
277,0.02,0.07,1.02
278,0.02,0.07,1.02
279,0.02,0.08,1.02
280,0.02,0.08,1.02
281,0.02,0.08,1.02
282,0.02,0.08,1.03
283,0.02,0.08,1.03
284,0.02,0.08,1.03
285,0.02,0.08,1.03
286,0.02,0.08,1.03
287,0.02,0.08,1.03
288,0.02,0.08,1.03
289,0.02,0.08,1.04
290,0.02,0.08,1.04
291,0.02,0.08,1.04
292,0.02,0.08,1.04
293,0.02,0.07,1.04
294,0.03,0.07,1.04
295,0.03,0.07,1.04
296,0.03,0.07,1.04
297,0.03,0.06,1.04
298,0.03,0.06,1.04
299,0.03,0.06,1.04
300,0.05,0.04,0.99
301,0.05,0.04,0.99
302,0.05,0.04,0.99
303,0.05,0.04,0.99
304,0.05,0.04,0.99
305,0.05,0.04,0.99
306,0.04,0.06,0.99
307,0.04,0.06,0.99
308,0.04,0.06,0.99
309,0.04,0.07,0.99
310,0.04,0.07,0.99
311,0.04,0.07,0.99
312,0.04,0.07,0.99
313,0.04,0.07,0.99
314,0.04,0.07,0.99
315,0.04,0.07,0.99
316,0.04,0.06,1.00
317,0.04,0.06,1.00
318,0.04,0.06,1.00
319,0.04,0.06,0.99
320,0.04,0.05,0.99
321,0.04,0.05,0.99
322,0.04,0.05,0.99
323,0.04,0.04,1.01
324,0.03,0.04,1.01
325,0.03,0.04,1.01
326,0.03,0.04,1.01
327,0.02,0.03,1.01
328,0.02,0.03,1.01
329,0.02,0.03,1.01
