X,Y,Z,R,IR,HR,RR,SPO2,Activity,HR Mean,RR Mean,SPO2 Mean
0.09,-0.17,1.06,9642,10726,,,,2,,,
0.04,-0.19,1.06,9690,10769,,,,2,,,
0.06,-0.17,1.08,9732,10879,,,,2,,,
0.08,-0.2,1.08,9758,10726,,,,2,,,
0.06,-0.19,1.06,9664,10731,,,,2,,,
0.09,-0.19,1.1,9665,10742,,,,2,,,
0.08,-0.17,1.06,9689,10776,,,,2,,,
0.06,-0.19,1.05,9730,10843,,,,2,,,
0.1,-0.2,1.05,9719,10828,,,,2,,,
0.08,-0.2,1,9686,10683,,,,2,,,
0.08,-0.2,1.04,9633,10787,,,,2,,,
0.06,-0.19,1.06,9699,10803,,,,2,,,
0.06,-0.19,1.1,9832,10919,,,,2,,,
0.1,-0.19,1.08,9653,10824,,,,2,,,
0.05,-0.19,1.05,9680,10709,,,,2,,,
0.06,-0.19,1.06,9675,10821,,,,2,,,
0.08,-0.19,1.05,9588,10734,,,,2,,,
0.09,-0.2,1.1,9694,10810,,,,2,,,
0.05,-0.19,1.05,9803,10928,,,,2,,,
0.06,-0.17,1.04,9758,10901,,,,2,,,
0.05,-0.19,1.05,9735,10699,,,,2,,,
0.05,-0.17,1.08,9637,10798,,,,2,,,
0.05,-0.19,1.06,9718,10839,,,,2,,,
0.05,-0.19,1.09,9720,10937,,,,2,,,
0.05,-0.2,1.1,9828,10837,,,,2,,,
0.03,-0.2,1.08,9714,10746,,,,2,,,
0.06,-0.19,1.02,9658,10710,,,,2,,,
0.06,-0.19,1.06,9652,10736,,,,2,,,
0.08,-0.19,1.05,9752,10758,,,,2,,,
0.08,-0.17,1.02,9545,10610,,,,2,,,
0.06,-0.2,0.99,9641,10677,,,,2,,,
0.05,-0.2,1.05,9617,10568,,,,2,,,
0.05,-0.2,1.05,9613,10666,,,,2,,,
0.06,-0.2,1.08,9663,10728,,,,2,,,
0.09,-0.19,1.05,9636,10849,,,,2,,,
0.09,-0.19,1.01,9768,10725,,,,2,,,
0.06,-0.19,1.06,9570,10739,,,,2,,,
0.03,-0.19,1.06,9688,10762,,,,2,,,
0.09,-0.2,1.04,9824,10836,,,,2,,,
0.1,-0.19,1.08,9757,10778,,,,2,,,
0.05,-0.19,1.06,9652,10753,,,,2,,,
0.05,-0.17,1.08,9668,10763,,,,2,,,
0.06,-0.19,1.01,9815,10871,,,,2,,,
0.05,-0.19,1.04,9615,10675,,,,2,,,
0.06,-0.2,1.08,9674,10781,,,,2,,,
0.05,-0.21,1.04,9691,10818,,,,2,,,
0.06,-0.2,1.05,9712,10841,,,,2,,,
0.08,-0.19,1.05,9722,10642,,,,2,,,
0.06,-0.19,1.05,9586,10749,,,,2,,,
0.09,-0.17,1.01,9710,10830,,,,2,,,
0.05,-0.2,1.05,9722,10852,,,,2,,,
0.05,-0.19,1.06,9805,10768,,,,2,,,
0.04,-0.19,1.1,9695,10819,,,,2,,,
0.04,-0.19,1.04,9710,10948,,,,2,,,
0.05,-0.2,1.04,9822,10897,,,,2,,,
0.04,-0.2,1.01,9698,10828,,,,2,,,
0.06,-0.2,1.05,9580,10830,,,,2,,,
0.08,-0.19,1.04,9828,10941,,,,2,,,
0.03,-0.16,1.05,9687,10865,,,,2,,,
0.09,-0.2,1.06,9701,10725,,,,2,,,
0.08,-0.2,1.04,9610,10778,,,,2,,,
0.06,-0.2,1.05,9713,10690,,,,2,,,
0.04,-0.19,1.01,9707,10808,,,,2,,,
0.1,-0.19,1.01,9692,10822,,,,2,,,
0.1,-0.2,1,9827,10929,,,,2,,,
0.06,-0.17,1.02,9682,10720,,,,2,,,
0.08,-0.19,1.05,9655,10923,,,,2,,,
0.05,-0.2,1.05,9714,10743,,,,2,,,
0.04,-0.17,1.05,9603,10749,,,,2,,,
0.04,-0.17,1.05,9697,10832,,,,2,,,
0.06,-0.2,1.05,9707,10792,,,,2,,,
0.06,-0.19,1.02,9776,10845,,,,2,,,
0.09,-0.17,1.08,9703,10766,,,,2,,,
0.09,-0.19,1.05,9654,10699,,,,2,,,
0.06,-0.17,1.01,9629,10665,,,,2,,,
0.13,-0.19,0.99,9777,10812,,,,2,,,
0.05,-0.19,1.06,9709,10721,,,,2,,,
0.05,-0.19,1.06,9598,10592,,,,2,,,
0.04,-0.17,1.02,9604,10671,,,,2,,,
0.05,-0.19,1.01,9642,10741,,,,2,,,
0.1,-0.17,1.09,9657,10804,,,,2,,,
0.06,-0.19,1.06,9674,10631,,,,2,,,
0.06,-0.16,1.01,9670,10749,,,,2,,,
0.05,-0.16,1.06,9682,10942,,,,2,,,
0.05,-0.19,1.04,9792,10788,,,,2,,,
0.05,-0.17,1.08,9640,10761,,,,2,,,
0.05,-0.19,1.01,9527,10643,,,,2,,,
0.05,-0.19,1.04,9845,10885,,,,2,,,
0.05,-0.19,1.05,9720,10800,,,,2,,,
0.08,-0.19,1.05,9679,10657,,,,2,,,
0.05,-0.19,1.04,9605,10774,,,,2,,,
0.09,-0.21,1.09,9710,10786,,,,2,,,
0.09,-0.19,1.06,9663,10919,,,,2,,,
0.09,-0.19,1.06,9710,10679,,,,2,,,
0.05,-0.17,1.02,9555,10697,,,,2,,,
0.1,-0.19,1,9675,10788,,,,2,,,
0.08,-0.19,0.99,9675,10764,,,,2,,,
0.06,-0.19,1.01,9783,10833,,,,2,,,
0.05,-0.2,1.04,9704,10772,,,,2,,,
0.1,-0.2,1.02,9683,10595,,,,2,,,
0.08,-0.19,1.01,9610,10769,,,,2,,,
0.04,-0.19,1.01,9681,10768,,,,2,,,
0.03,-0.19,1.06,9829,10803,,,,2,,,
0.03,-0.19,1.04,9591,10671,,,,2,,,
0.1,-0.19,1.05,9679,10801,,,,2,,,
0.06,-0.19,1.05,9703,10787,,,,2,,,
0.06,-0.19,1.06,9820,10915,,,,2,,,
0.08,-0.19,1.01,9603,10869,,,,2,,,
0.08,-0.19,1.06,9578,10775,,,,2,,,
0.04,-0.19,1.04,9669,10846,,,,2,,,
0.05,-0.19,1.08,9714,10788,,,,2,,,
0.03,-0.2,1.05,9849,10898,,,,2,,,
0.03,-0.19,1.05,9699,10768,,,,2,,,
0.06,-0.19,1.09,9684,10690,,,,2,,,
0.09,-0.19,1.04,9571,10734,,,,2,,,
0.09,-0.19,0.98,9514,10622,,,,2,,,
0.09,-0.21,1.04,9644,10701,,,,2,,,
0.09,-0.2,1.06,9793,10756,,,,2,,,
0.05,-0.2,1.09,9540,10664,,,,2,,,
0.05,-0.2,1.04,9661,10632,,,,2,,,
0.06,-0.2,1.04,9627,10757,,,,2,,,
0.06,-0.2,1.06,9710,10808,,,,2,,,
0.06,-0.2,1.09,9769,10863,,,,2,,,
0.08,-0.2,1.04,9786,10816,,,,2,,,
0.06,-0.19,1.06,9698,10803,,,,2,,,
0.08,-0.19,1.08,9568,10695,,,,2,,,
0.06,-0.19,1.09,9713,10779,,,,2,,,
0.06,-0.2,1.08,9774,10721,,,,2,,,
0.06,-0.19,1.04,9690,10736,,,,2,,,
0.06,-0.19,1.04,9554,10631,,,,2,,,
0.09,-0.19,1.05,9642,10719,,,,2,,,
0.09,-0.2,1.08,9662,10732,,,,2,,,
0.09,-0.19,1.02,9816,10840,,,,2,,,
0.06,-0.17,1.02,9671,10747,,,,2,,,
0.08,-0.19,1.05,9707,10607,,,,2,,,
0.04,-0.17,1.04,9585,10677,,,,2,,,
0.03,-0.2,1.06,9685,10731,,,,2,,,
0.05,-0.2,1.01,9716,10762,,,,2,,,
0.09,-0.21,1.06,9666,10710,,,,2,,,
0.06,-0.2,1.01,9537,10642,,,,2,,,
0.1,-0.17,1.06,9674,10716,,,,2,,,
0.06,-0.19,1.06,9845,10825,,,,2,,,
0.06,-0.2,1.06,9681,10720,,,,2,,,
0.08,-0.17,1.08,9668,10715,,,,2,,,
0.06,-0.2,1.08,9671,10844,,,,2,,,
0.06,-0.2,1.09,9680,10720,,,,2,,,
0.1,-0.2,1.06,9763,10789,,,,2,,,
0.05,-0.2,1.06,9679,10675,,,,2,,,
0.08,-0.2,1.01,9554,10599,,,,2,,,
0.08,-0.2,1.04,9624,10702,,,,2,,,
0.05,-0.17,1.06,9647,10681,,,,2,,,
0.05,-0.19,1.08,9665,10738,,,,2,,,
0.03,-0.19,1.05,9681,10643,,,,2,,,
0.06,-0.19,1.04,9546,10646,,,,2,,,
0.08,-0.19,1.06,9648,10695,,,,2,,,
0.05,-0.19,1.06,9658,10696,,,,2,,,
0.08,-0.2,1.1,9788,10778,,,,2,,,
0.09,-0.2,1.09,9675,10640,,,,2,,,
0.05,-0.19,1.02,9613,10509,,,,2,,,
0.03,-0.19,1.04,9535,10572,,,,2,,,
0.05,-0.19,1.05,9630,10583,,,,2,,,
0.08,-0.19,1.02,9625,10603,,,,2,,,
0.04,-0.2,1.09,9496,10479,,,,2,,,
0.08,-0.2,1.02,9582,10580,,,,2,,,
0.03,-0.21,0.99,9640,10632,,,,2,,,
0.08,-0.2,0.99,9677,10547,,,,2,,,
0.05,-0.2,1.06,9635,10639,,,,2,,,
0.09,-0.19,1.02,9662,10652,,,,2,,,
0.05,-0.17,1.01,9742,10774,,,,2,,,
0.06,-0.19,1.06,9676,10689,,,,2,,,
0.08,-0.19,1.09,9664,10613,,,,2,,,
0.06,-0.19,1.05,9628,10669,,,,2,,,
0.06,-0.19,1.04,9656,10704,,,,2,,,
0.06,-0.17,1.05,9800,10799,,,,2,,,
0.06,-0.17,1.02,9649,10688,,,,2,,,
0.04,-0.19,1.04,9698,10521,,,,2,,,
0.08,-0.16,1.1,9595,10655,,,,2,,,
0.06,-0.17,1.09,9661,10681,,,,2,,,
0.08,-0.19,1.1,9636,10735,,,,2,,,
0.04,-0.19,1.06,9766,10728,,,,2,,,
0.06,-0.19,1.08,9653,10656,,,,2,,,
0.08,-0.17,1.08,9538,10693,,,,2,,,
0.06,-0.19,1.08,9829,10798,,,,2,,,
0.04,-0.19,1.1,9676,10731,,,,2,,,
0.04,-0.19,1.05,9684,10687,,,,2,,,
0.05,-0.2,1.06,9559,10614,,,,2,,,
0.03,-0.2,1.05,9667,10720,,,,2,,,
0.08,-0.2,1.04,9544,10583,,,,2,,,
0.05,-0.2,1.06,9623,10704,,,,2,,,
0.08,-0.2,1.08,9679,10699,,,,2,,,
0.08,-0.2,1.08,9680,10838,,,,2,,,
0.09,-0.21,0.99,9760,10703,,,,2,,,
0.08,-0.2,1.04,9567,10655,,,,2,,,
0.06,-0.17,1.08,9673,10715,,,,2,,,
0.04,-0.17,1.04,9671,10745,,,,2,,,
0.06,-0.2,1.08,9764,10795,,,,2,,,
0.04,-0.2,1.01,9681,10696,,,,2,,,
0.08,-0.2,1.01,9688,10726,,,,2,,,
0.05,-0.2,1.02,9803,10750,,,,2,,,
0.1,-0.19,1.06,9566,10642,,,,2,,,
0.08,-0.19,1.04,9674,10738,,,,2,,,
0.08,-0.2,1.01,9673,10717,,,,2,,,
0.1,-0.2,1.05,9658,10725,,,,2,,,
0.06,-0.21,1.05,9702,10495,,,,2,,,
0.05,-0.19,1,9552,10581,,,,2,,,
0.05,-0.17,1.06,9640,10600,,,,2,,,
0.06,-0.16,1.01,9647,10606,,,,2,,,
0.05,-0.17,1.08,9641,10646,,,,2,,,
0.04,-0.19,1.05,9677,10588,,,,2,,,
0.06,-0.19,1.04,9657,10606,,,,2,,,
0.09,-0.19,1.01,9644,10796,,,,2,,,
0.09,-0.19,1.05,9733,10595,,,,2,,,
0.08,-0.21,1.05,9644,10647,,,,2,,,
0.06,-0.2,1,9509,10634,,,,2,,,
0.11,-0.2,1,9644,10607,,,,2,,,
0.06,-0.21,1.01,9787,10592,,,,2,,,
0.06,-0.2,1.01,9652,10636,,,,2,,,
0.08,-0.2,1.06,9649,10681,,,,2,,,
0.06,-0.2,1.06,9753,10654,,,,2,,,
0.08,-0.2,1.06,9676,10680,,,,2,,,
0.08,-0.2,1.06,9565,10589,,,,2,,,
0.08,-0.2,1.04,9661,10679,,,,2,,,
0.05,-0.16,1.08,9668,10658,,,,2,,,
0.1,-0.16,1.08,9759,10768,,,,2,,,
0.08,-0.19,1.05,9689,10708,,,,2,,,
0.06,-0.17,1.04,9698,10563,,,,2,,,
0.08,-0.19,1.04,9685,10683,,,,2,,,
0.06,-0.19,1.09,9779,10787,,,,2,,,
0.09,-0.2,1.08,9713,10620,,,,2,,,
0.09,-0.19,1.08,9646,10677,,,,2,,,
0.05,-0.17,1.09,9551,10579,,,,2,,,
0.04,-0.17,1.09,9642,10674,,,,2,,,
0.06,-0.19,1.04,9665,10675,,,,2,,,
0.04,-0.2,0.99,9765,10773,,,,2,,,
0.08,-0.19,1,9670,10515,,,,2,,,
0.08,-0.2,1.05,9633,10661,,,,2,,,
0.08,-0.2,1,9680,10659,,,,2,,,
0.05,-0.19,1.05,9740,10768,,,,2,,,
0.09,-0.2,1.04,9723,10690,,,,2,,,
0.09,-0.19,1.04,9640,10782,,,,2,,,
0.05,-0.2,1.11,9665,10723,,,,2,,,
0.04,-0.19,1.09,9686,10654,,,,2,,,
0.03,-0.2,1.04,9550,10521,,,,2,,,
0.09,-0.19,1.01,9624,10603,,,,2,,,
0.1,-0.19,1.04,9603,10615,,,,2,,,
0.08,-0.19,1.04,9605,10433,,,,2,,,
0.05,-0.19,1.04,9535,10550,,,,2,,,
0.04,-0.16,1.08,9611,10568,,,,2,,,
0.05,-0.19,1.09,9635,10676,,,,2,,,
0.06,-0.19,1.05,9714,10511,,,,2,,,
0.05,-0.19,1.04,9635,10594,,,,2,,,
0.06,-0.2,1.04,9647,10640,,,,2,,,
0.05,-0.2,1.09,9803,10729,,,,2,,,
0.05,-0.2,1.04,9685,10688,,,,2,,,
0.08,-0.19,1.05,9621,10668,,,,2,,,
0.06,-0.19,1.06,9684,10743,,,,2,,,
0.06,-0.2,1.02,9768,10802,,,,2,,,
0.08,-0.2,1.04,9697,10737,,,,2,,,
0.06,-0.2,1.08,9693,10568,,,,2,,,
0.08,-0.19,1.08,9612,10848,,,,2,,,
0.04,-0.19,1.05,9640,10713,,,,2,,,
0.03,-0.19,1.02,9695,10577,,,,2,,,
0.03,-0.17,1.09,9601,10676,,,,2,,,
0.04,-0.19,1.06,9662,10724,,,,2,,,
0.05,-0.19,1.09,9714,10755,,,,2,,,
0.06,-0.16,1.05,9777,10811,,,,2,,,
0.06,-0.2,1.08,9707,10729,,,,2,,,
0.06,-0.2,1.06,9578,10610,,,,2,,,
0.05,-0.19,1.06,9647,10741,,,,2,,,
0.11,-0.17,1.05,9684,10744,,,,2,,,
0.1,-0.17,1.06,9809,10850,,,,2,,,
0.11,-0.19,1.06,9697,10743,,,,2,,,
0.05,-0.17,1.04,9698,10659,,,,2,,,
0.06,-0.17,1.06,9631,10730,,,,2,,,
0.06,-0.19,1.09,9744,10858,,,,2,,,
0.06,-0.16,1.08,9715,10573,,,,2,,,
0.06,-0.2,1.1,9593,10671,,,,2,,,
0.05,-0.21,1.06,9690,10753,,,,2,,,
0.05,-0.19,1.05,9703,10811,,,,2,,,
0.05,-0.2,1.01,9783,10817,,,,2,,,
0.06,-0.2,1.06,9659,10742,,,,2,,,
0.04,-0.19,1.06,9700,10767,,,,2,,,
0.06,-0.19,1.06,9712,10630,,,,2,,,
0.08,-0.17,1.06,9591,10670,,,,2,,,
0.03,-0.17,1.06,9662,10732,,,,2,,,
0.06,-0.19,1.04,9682,10810,,,,2,,,
0.04,-0.19,1.02,9752,10661,,,,2,,,
0.05,-0.2,1.06,9679,10663,,,,2,,,
0.04,-0.19,1.1,9579,10579,,,,2,,,
0.04,-0.19,1.06,9649,10614,,,,2,,,
0.04,-0.19,1.04,9614,10624,,,,2,,,
0.05,-0.17,1.06,9493,10523,,,,2,,,
0,-0.19,1.04,9637,10733,,,,2,,,
0.04,-0.19,1.06,9719,10589,,,,2,,,
0.08,-0.17,1.05,9618,10570,,,,2,,,
0.06,-0.19,1.04,9486,10566,,,,2,,,
0.05,-0.19,1.05,9601,10472,,,,2,,,
0.05,-0.19,1,9588,10608,,,,2,,,
0.03,-0.19,1.02,9634,10640,,,,2,,,
0.03,-0.17,1.08,9646,10768,,,,2,,,
0.04,-0.2,1.06,9762,10681,,,,2,,,
0.06,-0.19,1.09,9624,10569,,,,2,,,
0.09,-0.17,1.02,9653,10765,,,,2,,,
0.08,-0.2,1.06,9737,10645,,,,2,,,
0.1,-0.2,1.01,9660,10670,,,,2,,,
0.08,-0.2,1.08,9556,10562,,,,2,,,
0.03,-0.2,1.06,9634,10616,,,,2,,,
0.04,-0.2,1.01,9683,10532,,,,2,,,
0.06,-0.2,1.04,9574,10670,,,,2,,,
0.05,-0.17,1.05,9664,10724,,,,2,,,
0.08,-0.19,1.06,9678,10749,,,,2,,,
0.04,-0.17,1.06,9769,10782,,,,2,,,
0.03,-0.19,1.05,9717,10691,,,,2,,,
0.05,-0.2,1.01,9611,10558,,,,2,,,
0.04,-0.2,1.08,9612,10709,,,,2,,,
0.05,-0.19,1.04,9854,10864,,,,2,,,
0.08,-0.19,1.01,9711,10772,,,,2,,,
0.05,-0.19,1.04,9674,10571,,,,2,,,
0.05,-0.2,1.06,9647,10711,,,,2,,,
0.08,-0.19,1.04,9702,10722,,,,2,,,
0.04,-0.17,1.09,9783,10820,,,,2,,,
0.08,-0.19,1.09,9745,10730,,,,2,,,
0.05,-0.16,1.09,9689,10562,,,,2,,,
0.06,-0.19,1.08,9614,10697,,,,2,,,
0.06,-0.17,1.05,9697,10702,,,,2,,,
0.06,-0.19,1.05,9653,10660,,,,2,,,
0.05,-0.2,1.04,9641,10488,,,,2,,,
0.09,-0.17,1.08,9527,10508,,,,2,,,
0.13,-0.19,1.02,9629,10605,,,,2,,,
0.08,-0.19,1.01,9622,10598,,,,2,,,
0.05,-0.19,1.08,9772,10670,,,,2,,,
0.03,-0.2,1.09,9655,10597,,,,2,,,
0.05,-0.2,1.09,9619,10600,,,,2,,,
0.06,-0.2,1.04,9718,10602,,,,2,,,
0.08,-0.2,1.08,9619,10478,,,,2,,,
0.09,-0.19,1.08,9556,10611,,,,2,,,
0.1,-0.2,1.01,9647,10643,,,,2,,,
0.08,-0.17,1.04,9640,10818,,,,2,,,
0.05,-0.19,1.06,9765,10696,,,,2,,,
0.09,-0.17,1.06,9662,10700,,,,2,,,
0.09,-0.19,0.99,9539,10620,,,,2,,,
0.09,-0.19,0.98,9653,10691,,,,2,,,
0.06,-0.19,1.04,9684,10689,,,,2,,,
0.05,-0.19,1.06,9749,10690,,,,2,,,
0.06,-0.19,1.05,9575,10589,,,,2,,,
0.05,-0.2,1.06,9626,10676,,,,2,,,
0.04,-0.2,1.06,9792,10775,,,,2,,,
0.08,-0.2,1.08,9700,10694,,,,2,,,
0.03,-0.2,1.09,9705,10664,,,,2,,,
0.05,-0.19,1.06,9672,10694,,,,2,,,
0.06,-0.19,1.04,9696,10719,,,,2,,,
0.06,-0.19,1.06,9635,10581,,,,2,,,
0.04,-0.19,1.04,9585,10666,,,,2,,,
0.1,-0.17,1.04,9675,10700,,,,2,,,
0.09,-0.17,0.99,9659,10788,,,,2,,,
0.1,-0.19,1.09,9728,10715,,,,2,,,
0.09,-0.19,1.09,9670,10617,,,,2,,,
0.05,-0.19,1.05,9655,10719,,,,2,,,
0.09,-0.19,1.01,9681,10667,,,,2,,,
0.1,-0.19,1.01,9685,10716,,,,2,,,
0.08,-0.19,0.96,9677,10673,,,,2,,,
0.06,-0.19,0.96,9566,10614,,,,2,,,
0.09,-0.19,1.01,9674,10704,,,,2,,,
0.1,-0.19,1.05,9656,10721,,,,2,,,
0.1,-0.19,1.1,9539,10579,,,,2,,,
0.06,-0.19,1.02,9660,10721,,,,2,,,
0.09,-0.16,1.01,9799,10800,,,,2,,,
0.08,-0.17,1.02,9699,10708,,,,2,,,
0.1,-0.19,0.96,9594,10623,,,,2,,,
0.04,-0.2,0.96,9633,10703,,,,2,,,
0.03,-0.19,1,9681,10698,,,,2,,,
0.04,-0.19,1.02,9751,10774,,,,2,,,
0.1,-0.19,0.99,9621,10622,,,,2,,,
0.08,-0.19,1,9646,10506,,,,2,,,
0.06,-0.19,1.04,9520,10471,,,,2,,,
0.04,-0.17,1,9607,10540,,,,2,,,
0.04,-0.19,1.04,9656,10605,,,,2,,,
0.06,-0.21,1.02,9622,10560,,,,2,,,
0.06,-0.2,0.98,9495,10475,,,,2,,,
0.06,-0.2,1,9605,10636,,,,2,,,
0.09,-0.19,1.02,9641,10582,,,,2,,,
0.09,-0.17,1.06,9537,10508,,,,2,,,
0.08,-0.19,1.02,9622,10759,,,,2,,,
0.1,-0.17,1.06,9721,10571,,,,2,,,
0.06,-0.19,1,9595,10600,,,,2,,,
0.06,-0.2,1.04,9516,10427,,,,2,,,
0.08,-0.19,1.06,9596,10566,,,,2,,,
0.09,-0.19,1.04,9627,10682,,,,2,,,
0.08,-0.19,1.05,9630,10599,,,,2,,,
0.05,-0.17,1.05,9619,10398,,,,2,,,
0.06,-0.19,1.01,9580,10546,,,,2,,,
0.08,-0.21,1.01,9608,10560,,,,2,,,
0.08,-0.2,1.06,9604,10668,,,,2,,,
0.05,-0.19,1.09,9693,10554,,,,2,,,
0.06,-0.2,1.06,9596,10588,,,,2,,,
0.09,-0.19,1.08,9453,10423,,,,2,,,
0.09,-0.19,1.06,9577,10531,,,,2,,,
0.1,-0.19,1.06,9617,10567,,,,2,,,
0.09,-0.19,1.08,9717,10681,,,,2,,,
0.1,-0.17,1.05,9674,10524,,,,2,,,
0.06,-0.19,1.02,9618,10559,,,,2,,,
0.06,-0.17,1.02,9595,10593,,,,2,,,
0.05,-0.19,1.06,9466,10430,,,,2,,,
0.05,-0.17,1.04,9591,10558,,,,2,,,
0.03,-0.19,1.05,9625,10636,,,,2,,,
0.04,-0.19,1.08,9679,10604,,,,2,,,
0.03,-0.2,1.1,9615,10565,,,,2,,,
0.03,-0.19,1.05,9649,10604,,,,2,,,
0.08,-0.19,1.09,9654,10631,,,,2,,,
0.09,-0.19,1.08,9743,10773,,,,2,,,
0.08,-0.17,1.08,9659,10648,,,,2,,,
0.05,-0.17,1.09,9654,10571,,,,2,,,
0.05,-0.19,1.05,9524,10477,,,,2,,,
0.05,-0.19,1.09,9646,10627,,,,2,,,
0.09,-0.17,1.05,9652,10636,,,,2,,,
0.06,-0.19,1.06,9764,10659,,,,2,,,
0.06,-0.17,1.05,9518,10540,,,,2,,,
0.08,-0.17,1.05,9637,10648,,,,2,,,
0.05,-0.2,1.01,9659,10658,,,,2,,,
0.04,-0.2,1,9777,10762,,,,2,,,
0.03,-0.2,1.05,9708,10654,,,,2,,,
0.08,-0.19,1.05,9614,10661,,,,2,,,
0.05,-0.17,1.08,9572,10539,,,,2,,,
0.05,-0.19,1.06,9641,10667,,,,2,,,
0.08,-0.17,1.1,9654,10650,,,,2,,,
0.08,-0.19,1.02,9745,10543,,,,2,,,
0.08,-0.19,1.02,9642,10687,,,,2,,,
0.01,-0.2,1.04,9681,10694,,,,2,,,
0.06,-0.2,1.09,9820,10786,,,,2,,,
0.06,-0.2,1.08,9724,10759,,,,2,,,
0.05,-0.21,1.04,9687,10743,,,,2,,,
0.06,-0.19,1.04,9666,10613,,,,2,,,
0.09,-0.19,1.06,9630,10710,,,,2,,,
0.08,-0.17,1.09,9690,10743,,,,2,,,
0.04,-0.19,1.06,9685,10890,,,,2,,,
0.05,-0.17,1.05,9787,10743,,,,2,,,
0.04,-0.19,1,9699,10781,,,,2,,,
0.09,-0.19,1.06,9820,10835,,,,2,,,
0.06,-0.19,1.06,9697,10733,,,,2,,,
0.06,-0.2,1.05,9676,10624,,,,2,,,
0.08,-0.19,1.06,9534,10557,,,,2,,,
0.1,-0.17,1.08,9631,10636,,,,2,,,
0.08,-0.19,1.04,9638,10642,,,,2,,,
0.05,-0.19,1.06,9793,10783,,,,2,,,
0.06,-0.19,1.06,9655,10627,,,,2,,,
0.03,-0.2,1.06,9537,10563,,,,2,,,
0.04,-0.19,1.06,9645,10657,,,,2,,,
0.06,-0.19,1.09,9652,10763,,,,2,,,
0.03,-0.19,1.09,9750,10656,,,,2,,,
0.1,-0.19,1.06,9654,10665,,,,2,,,
0.09,-0.2,1.08,9497,10523,,,,2,,,
0.08,-0.2,1.08,9624,10631,,,,2,,,
0.05,-0.2,1.05,9624,10643,,,,2,,,
0.04,-0.19,1.05,9636,10782,,,,2,,,
0.09,-0.19,1.05,9732,10644,,,,2,,,
0.06,-0.19,1.04,9666,10680,,,,2,,,
0.06,-0.19,1.06,9544,10555,,,,2,,,
0.05,-0.19,1.06,9605,10657,,,,2,,,
0.08,-0.2,1.04,9757,10730,,,,2,,,
0.08,-0.2,1.06,9668,10666,,,,2,,,
0.06,-0.2,1.09,9592,10539,,,,2,,,
0.05,-0.2,1.04,9681,10625,,,,2,,,
0.06,-0.2,1.04,9784,10760,,,,2,,,
0.11,-0.19,1.06,9703,10608,,,,2,,,
0.08,-0.19,1.06,9654,10643,,,,2,,,
0.1,-0.17,1.05,9570,10548,,,,2,,,
0.05,-0.2,1.04,9606,10529,,,,2,,,
0.04,-0.2,1.09,9586,10647,,,,2,,,
0.11,-0.2,1.08,9775,10692,,,,2,,,
0.06,-0.19,1.04,9536,10530,,,,2,,,
0.06,-0.19,1.08,9629,10666,,,,2,,,
0.08,-0.19,1.05,9685,10697,,,,2,,,
0.05,-0.19,1.02,9716,10763,,,,2,,,
0.05,-0.17,1.09,9743,10513,,,,2,,,
0.06,-0.19,1.02,9565,10672,,,,2,,,
0.09,-0.17,1.08,9685,10709,,,,2,,,
0.09,-0.19,1.05,9828,10715,,,,2,,,
0.08,-0.19,1.05,9676,10532,,,,2,,,
0.09,-0.17,1.02,9645,10711,,,,2,,,
0.06,-0.19,1.02,9695,10694,,,,2,,,
0.08,-0.19,1.04,9808,10859,,,,2,,,
0.08,-0.19,1.08,9752,10673,,,,2,,,
0.08,-0.19,1.04,9688,10704,,,,2,,,
0.05,-0.17,1.06,9723,10704,,,,2,,,
0.05,-0.19,1.02,9656,10747,,,,2,,,
0.04,-0.2,1.02,9584,10631,,,,2,,,
0.05,-0.19,1.09,9653,10605,,,,2,,,
0.04,-0.17,1.1,9644,10655,,,,2,,,
0.09,-0.2,1.04,9682,10629,,,,2,,,
0.05,-0.21,1.04,9659,10526,,,,2,,,
0.05,-0.17,1.06,9504,10547,,,,2,,,
0.06,-0.19,1.01,9652,10615,,,,2,,,
0.06,-0.19,1,9647,10661,,,,2,,,
0.09,-0.19,1.01,9547,10534,,,,2,,,
0.09,-0.19,1.02,9641,10635,,,,2,,,
0.09,-0.16,1.06,9650,10651,,,,2,,,
0.05,-0.19,1.05,9778,10784,,,,2,,,
0.04,-0.19,1.08,9720,10759,,,,2,,,
0.03,-0.19,1.08,9689,10664,,,,2,,,
0.09,-0.19,1.01,9579,10677,,,,2,,,
0.09,-0.19,1.06,9670,10748,,,,2,,,
0.06,-0.19,1.02,9690,10752,,,,2,,,
0.06,-0.2,1.05,9766,10848,,,,2,,,
0.05,-0.2,1.06,9677,10724,,,,2,,,
0.1,-0.2,1.05,9730,10633,,,,2,,,
0.08,-0.17,1.04,9610,10741,,,,2,,,
0.06,-0.19,1.05,9645,10669,,,,2,,,
0.05,-0.2,1.05,9609,10778,,,,2,,,
0.06,-0.2,1.04,9710,10905,,,,2,,,
0.06,-0.19,1.05,9885,10991,,,,2,,,
0.09,-0.19,1.05,9770,10889,,,,2,,,
0.06,-0.2,1.01,9622,10723,,,,2,,,
0.08,-0.2,1.09,9740,10907,,,,2,,,
0.06,-0.2,1.04,9726,10884,,,,2,,,
0.05,-0.19,1.06,9884,10967,,,,2,,,
0.06,-0.19,1.05,9709,10872,,,,2,,,
0.06,-0.17,1.02,9762,10879,,,,2,,,
0.04,-0.19,1.06,9727,10928,,,,2,,,
