8275,10707,
8212,10709,
8143,10642,
8256,10707,
8185,10653,
8234,10635,
8226,10720,
8179,10648,
8165,10648,
8233,10658,
8181,10693,
8177,10634,
8225,10659,
8213,10686,
8228,10620,
8206,10680,
8177,10633,
8235,10623,
8138,10643,
8219,10653,
8152,10674,
8190,10657,
8237,10659,
8181,10686,
8218,10713,
8201,10707,
8153,10666,
8230,10719,
8202,10737,
8193,10692,
8241,10708,
8196,10703,
8167,10623,
8155,10713,
8187,10643,
8216,10702,
8187,10617,
8246,10719,
8185,10660,
8219,10694,
8149,10653,
8217,10701,
8195,10700,
8216,10690,
8191,10696,
8221,10672,
8203,10675,
8171,10654,
8242,10674,
8187,10712,
8154,10646,
8180,10638,
8234,10709,
8195,10704,
8133,10683,
8207,10665,
8229,10708,
8151,10673,
8204,10655,
8194,10608,
8234,10694,
8213,10662,
8218,10669,
8172,10680,
8156,10659,
8220,10676,
8221,10673,
8220,10691,
8123,10690,
8156,10676,
8208,10737,
8163,10657,
8238,10623,
8159,10654,
8228,10636,
8175,10709,
8173,10620,
8172,10620,
8213,10658,
8157,10639,
8234,10682,
8194,10688,
8161,10697,
8177,10647,
8216,10663,
8180,10708,
8139,10652,
8225,10650,
8158,10698,
8157,10691,
8175,10703,
8181,10668,
8211,10680,
8208,10679,
8147,10681,
8188,10645,
8173,10664,
8141,10647,
8195,10650,
8224,10680,
8275,10707,
8212,10709,
8143,10642,
8256,10707,
8185,10653,
8234,10635,
8226,10720,
8179,10648,
8165,10648,
8233,10658,
8181,10693,
8177,10634,
8225,10659,
8213,10686,
8228,10620,
8206,10680,
8177,10633,
8235,10623,
8138,10643,
8219,10653,
8152,10674,
8190,10657,
8237,10659,
8181,10686,
8218,10713,
8201,10707,
8153,10666,
8230,10719,
8202,10737,
8193,10692,
8241,10708,
8196,10703,
8167,10623,
8155,10713,
8187,10643,
8216,10702,
8187,10617,
8246,10719,
8185,10660,
8219,10694,
8149,10653,
8217,10701,
8195,10700,
8216,10690,
8191,10696,
8221,10672,
8203,10675,
8171,10654,
8242,10674,
8187,10712,
8154,10646,
8180,10638,
8234,10709,
8195,10704,
8133,10683,
8207,10665,
8229,10708,
8151,10673,
8204,10655,
8194,10608,
8234,10694,
8213,10662,
8218,10669,
8172,10680,
8156,10659,
8220,10676,
8221,10673,
8220,10691,
8123,10690,
8156,10676,
8208,10737,
8163,10657,
8238,10623,
8159,10654,
8228,10636,
8175,10709,
8173,10620,
8172,10620,
8213,10658,
8157,10639,
8234,10682,
8194,10688,
8161,10697,
8177,10647,
8216,10663,
8180,10708,
8139,10652,
8225,10650,
8158,10698,
8157,10691,
8175,10703,
8181,10668,
8211,10680,
8208,10679,
8147,10681,
8188,10645,
8173,10664,
8141,10647,
8195,10650,
8224,10680,
8160,10678,
8191,10639,
8208,10687,
8141,10626,
8161,10687,
8168,10656,
8191,10641,
8201,10717,
8175,10668,
8147,10646,
8216,10666,
8171,10700,
8225,10688,
8161,10682,
8170,10653,
8222,10598,
8215,10699,
8159,10643,
8166,10634,
8183,10653,
8188,10721,
8188,10646,
8219,10656,
8154,10695,
8140,10639,
8177,10651,
8206,10664,
8161,10683,
8188,10619,
8232,10696,
8195,10725,
8127,10685,
8229,10674,
8182,10698,
8169,10670,
8161,10710,
8186,10653,
8221,10633,
8200,10682,
8197,10646,
8223,10668,
8167,10708,
8191,10699,
8139,10648,
8219,10653,
8134,10654,
8189,10698,
8189,10700,
8149,10621,
8193,10690,
8225,10702,
8149,10687,
8160,10672,
8171,10647,
8185,10620,
8156,10625,
8205,10651,
8193,10666,
8192,10683,
8140,10665,
8236,10611,
8124,10649,
8200,10625,
8220,10635,
8169,10701,
8193,10617,
8213,10664,
8151,10654,
8189,10640,
8206,10692,
8220,10643,
8193,10718,
8200,10651,
8216,10625,
8203,10662,
8120,10606,
8238,10677,
8153,10629,
8201,10647,
8133,10657,
8167,10640,
8125,10609,
8203,10681,
8141,10661,
8147,10630,
8218,10643,
8158,10671,
8158,10645,
8190,10638,
8173,10609,
8213,10691,
8189,10698,
8124,10652,
8220,10639,
8177,10680,
8158,10690,
8166,10637,
8167,10624,
8231,10645,
8178,10576,
8275,10707,
8212,10709,
8143,10642,
8256,10707,
8185,10653,
8234,10635,
8226,10720,
8179,10648,
8165,10648,
8233,10658,
8181,10693,
8177,10634,
8225,10659,
8213,10686,
8228,10620,
8206,10680,
8177,10633,
8235,10623,
8138,10643,
8219,10653,
8152,10674,
8190,10657,
8237,10659,
8181,10686,
8218,10713,
8201,10707,
8153,10666,
8230,10719,
8202,10737,
8193,10692,
8241,10708,
8196,10703,
8167,10623,
8155,10713,
8187,10643,
8216,10702,
8187,10617,
8246,10719,
8185,10660,
8219,10694,
8149,10653,
8217,10701,
8195,10700,
8216,10690,
8191,10696,
8221,10672,
8203,10675,
8171,10654,
8242,10674,
8187,10712,
8154,10646,
8180,10638,
8234,10709,
8195,10704,
8133,10683,
8207,10665,
8229,10708,
8151,10673,
8204,10655,
8194,10608,
8234,10694,
8213,10662,
8218,10669,
8172,10680,
8156,10659,
8220,10676,
8221,10673,
8220,10691,
8123,10690,
8156,10676,
8208,10737,
8163,10657,
8238,10623,
8159,10654,
8228,10636,
8175,10709,
8173,10620,
8172,10620,
