X,Y,Z,IR,RED,HeartRate,RespirationRate,SPO2,Activity,HR Mean,RR Mean,SPO2 Mean
0.52,-0.01,0.89,8212,10694,,,,2,,,
0.56,0,0.85,8248,10678,,,,2,,,
0.57,0,0.82,8233,10647,,,,2,,,
0.54,0.01,0.82,8251,10720,,,,2,,,
0.55,0.03,0.85,8206,10686,,,,2,,,
0.56,0,0.89,8282,10733,,,,2,,,
0.57,-0.06,0.9,8229,10660,,,,2,,,
0.52,0,0.9,8266,10733,,,,2,,,
0.51,-0.01,0.9,8203,10722,,,,2,,,
0.55,-0.03,0.89,8258,10731,,,,2,,,
0.55,-0.03,0.89,8202,10708,,,,2,,,
0.55,-0.01,0.86,8263,10765,,,,2,,,
0.52,-0.03,0.86,8217,10692,,,,2,,,
0.54,0,0.9,8274,10676,,,,2,,,
0.55,0,0.9,8226,10803,,,,2,,,
0.55,0.03,0.89,8255,10701,,,,2,,,
0.56,-0.04,0.86,8220,10685,,,,2,,,
0.54,0,0.86,8240,10704,,,,2,,,
0.54,0.03,0.89,8214,10746,,,,2,,,
0.55,-0.01,0.84,8215,10635,,,,2,,,
0.55,-0.01,0.82,8250,10742,,,,2,,,
0.55,0.05,0.82,8189,10705,,,,2,,,
0.55,0,0.82,8178,10676,,,,2,,,
0.56,-0.04,0.91,8214,10701,,,,2,,,
0.55,-0.01,0.9,8246,10727,,,,2,,,
0.54,0.03,0.85,8203,10697,,,,2,,,
0.55,0.01,0.84,8260,10696,,,,2,,,
0.52,0,0.86,8220,10674,,,,2,,,
0.55,-0.04,0.82,8260,10713,,,,2,,,
0.56,0.01,0.86,8241,10717,,,,2,,,
0.57,-0.01,0.86,8272,10720,,,,2,,,
0.57,0.04,0.86,8189,10659,,,,2,,,
0.56,0,0.81,8198,10646,,,,2,,,
0.59,-0.03,0.82,8267,10711,,,,2,,,
0.56,0.03,0.88,8207,10652,,,,2,,,
0.59,-0.01,0.82,8218,10655,,,,2,,,
0.5,-0.04,0.91,8211,10720,,,,2,,,
0.47,0.04,0.86,8231,10630,,,,2,,,
0.52,-0.03,0.82,8251,10682,,,,2,,,
0.55,-0.04,0.84,8213,10671,,,,2,,,
0.57,0.01,0.85,8230,10633,,,,2,,,
0.55,0,0.84,8252,10709,,,,2,,,
0.57,-0.03,0.85,8221,10673,,,,2,,,
0.55,-0.01,0.9,8202,10652,,,,2,,,
0.52,0,0.84,8258,10675,,,,2,,,
0.54,-0.01,0.85,8200,10729,,,,2,,,
0.55,-0.04,0.86,8225,10728,,,,2,,,
0.56,0,0.88,8192,10732,,,,2,,,
0.59,0,0.91,8215,10663,,,,2,,,
0.54,-0.01,0.86,8256,10726,,,,2,,,
0.52,-0.01,0.86,8181,10625,,,,2,,,
0.55,0.01,0.86,8242,10681,,,,2,,,
0.54,-0.01,0.85,8221,10657,,,,2,,,
0.54,-0.03,0.91,8247,10641,,,,2,,,
0.55,-0.01,0.89,8221,10659,,,,2,,,
0.51,-0.01,0.91,8221,10643,,,,2,,,
0.56,0.03,0.9,8250,10692,,,,2,,,
0.56,0,0.84,8215,10621,,,,2,,,
0.54,0.01,0.84,8251,10654,,,,2,,,
0.56,0,0.89,8237,10686,,,,2,,,
0.55,0,0.9,8203,10650,,,,2,,,
0.54,-0.01,0.93,8240,10686,,,,2,,,
0.55,0.04,0.85,8209,10744,,,,2,,,
0.52,0.01,0.82,8206,10641,,,,2,,,
0.57,0.03,0.85,8223,10686,,,,2,,,
0.59,0,0.82,8185,10668,,,,2,,,
0.57,0.01,0.84,8251,10723,,,,2,,,
0.52,0,0.86,8206,10681,,,,2,,,
0.52,-0.01,0.86,8185,10660,,,,2,,,
0.55,0,0.85,8215,10716,,,,2,,,
0.55,0,0.82,8217,10721,,,,2,,,
0.59,0,0.81,8278,10690,,,,2,,,
0.57,-0.01,0.9,8264,10671,,,,2,,,
0.56,-0.05,0.9,8219,10692,,,,2,,,
0.57,-0.01,0.82,8217,10667,,,,2,,,
0.56,0.01,0.89,8205,10675,,,,2,,,
0.57,-0.04,0.91,8203,10630,,,,2,,,
0.51,-0.04,0.88,8240,10593,,,,2,,,
0.54,0.04,0.89,8222,10724,,,,2,,,
0.57,0,0.88,8215,10678,,,,2,,,
0.56,-0.01,0.84,8194,10623,,,,2,,,
0.54,-0.03,0.86,8257,10630,,,,2,,,
0.54,0.01,0.86,8212,10732,,,,2,,,
0.55,0,0.81,8217,10629,,,,2,,,
0.54,-0.04,0.89,8260,10711,,,,2,,,
0.54,-0.03,0.86,8181,10700,,,,2,,,
0.55,0.01,0.93,8191,10654,,,,2,,,
0.54,-0.01,0.82,8266,10649,,,,2,,,
0.56,-0.01,0.79,8253,10648,,,,2,,,
0.55,0.01,0.8,8216,10757,,,,2,,,
0.57,-0.04,0.88,8204,10672,,,,2,,,
0.51,-0.04,0.82,8209,10668,,,,2,,,
0.56,-0.03,0.81,8233,10715,,,,2,,,
0.56,0,0.85,8218,10696,,,,2,,,
0.52,0,0.88,8223,10620,,,,2,,,
0.54,-0.01,0.85,8251,10723,,,,2,,,
0.54,-0.03,0.85,8201,10670,,,,2,,,
0.52,0,0.84,8182,10636,,,,2,,,
0.52,0,0.84,8253,10648,,,,2,,,
0.55,-0.03,0.9,8194,10697,,,,2,,,
0.55,-0.01,0.91,8246,10676,,,,2,,,
0.55,-0.03,0.88,8202,10666,,,,2,,,
0.55,0.01,0.89,8246,10608,,,,2,,,
0.55,-0.03,0.9,8228,10712,,,,2,,,
0.52,-0.03,0.88,8204,10642,,,,2,,,
0.55,0.04,0.88,8202,10647,,,,2,,,
0.51,-0.01,0.81,8253,10648,,,,2,,,
0.54,0,0.88,8218,10640,,,,2,,,
0.55,-0.04,0.91,8199,10664,,,,2,,,
0.52,-0.01,0.9,8232,10589,,,,2,,,
0.55,0,0.89,8236,10661,,,,2,,,
0.52,-0.01,0.79,8220,10703,,,,2,,,
0.54,0.01,0.84,8148,10592,,,,2,,,
0.52,0.01,0.9,8252,10684,,,,2,,,
0.57,-0.01,0.81,8216,10638,,,,2,,,
0.55,-0.01,0.89,8199,10636,,,,2,,,
0.52,0.01,0.85,8217,10651,,,,2,,,
0.56,0,0.9,8187,10672,,,,2,,,
0.57,-0.04,0.82,8185,10637,,,,2,,,
0.52,-0.01,0.88,8213,10698,,,,2,,,
0.55,0.03,0.86,8207,10645,,,,2,,,
0.52,-0.03,0.9,8253,10649,,,,2,,,
0.56,0.01,0.8,8187,10699,,,,2,,,
0.55,-0.04,0.85,8200,10659,,,,2,,,
0.57,-0.01,0.86,8168,10666,,,,2,,,
0.56,-0.05,0.88,8214,10632,,,,2,,,
0.55,0.01,0.88,8258,10698,,,,2,,,
0.57,-0.04,0.86,8161,10651,,,,2,,,
0.55,-0.01,0.77,8215,10730,,,,2,,,
0.55,-0.03,0.9,8204,10696,,,,2,,,
0.51,-0.03,0.85,8223,10699,,,,2,,,
0.51,0.01,0.8,8220,10715,,,,2,,,
0.51,-0.03,0.86,8249,10670,,,,2,,,
0.55,-0.04,0.79,8201,10724,,,,2,,,
0.55,0,0.88,8184,10708,,,,2,,,
0.55,0.01,0.82,8233,10647,,,,2,,,
0.54,0,0.84,8264,10708,,,,2,,,
0.54,0.01,0.81,8209,10687,,,,2,,,
0.56,0.03,0.86,8212,10697,,,,2,,,
0.54,0.01,0.9,8203,10651,,,,2,,,
0.51,0.01,0.89,8243,10657,,,,2,,,
0.55,0,0.84,8195,10694,,,,2,,,
0.56,-0.03,0.88,8184,10689,,,,2,,,
0.51,0.01,0.9,8203,10689,,,,2,,,
0.54,0.01,0.81,8249,10628,,,,2,,,
0.55,-0.05,0.82,8205,10710,,,,2,,,
0.52,-0.03,0.93,8207,10714,,,,2,,,
0.52,0,0.86,8219,10636,,,,2,,,
0.56,-0.03,0.89,8235,10727,,,,2,,,
0.51,0,0.86,8201,10695,,,,2,,,
0.52,0,0.94,8276,10740,,,,2,,,
0.54,-0.01,0.89,8227,10676,,,,2,,,
0.56,0,0.89,8248,10692,,,,2,,,
0.56,0,0.82,8226,10671,,,,2,,,
0.55,-0.04,0.96,8240,10725,,,,2,,,
0.55,0.04,0.85,8262,10750,,,,2,,,
0.52,-0.03,0.85,8201,10768,,,,2,,,
0.52,0,0.79,8270,10728,,,,2,,,
0.52,0,0.8,8238,10771,,,,2,,,
0.54,-0.04,0.8,8185,10736,,,,2,,,
0.56,0,0.86,8202,10739,,,,2,,,
0.57,-0.03,0.82,8265,10723,,,,2,,,
0.54,-0.03,0.8,8199,10703,,,,2,,,
0.52,0,0.81,8221,10768,,,,2,,,
0.55,0.03,0.86,8211,10678,,,,2,,,
0.54,-0.01,0.81,8262,10684,,,,2,,,
0.52,0,0.84,8204,10776,,,,2,,,
0.54,0.04,0.82,8220,10693,,,,2,,,
0.55,0,0.89,8207,10686,,,,2,,,
0.54,-0.03,0.88,8167,10714,,,,2,,,
0.54,-0.01,0.93,8249,10698,,,,2,,,
0.550.54,0.01,0.84,8232,10719,,,,2,,,
0.52,-0.03,0.82,8230,10687,,,,2,,,
0.51,0.01,0.9,8283,10713,,,,2,,,
0.55,-0.01,0.91,8227,10747,,,,2,,,
0.55,0.01,0.85,8216,10735,,,,2,,,
0.56,0.04,0.85,8213,10760,,,,2,,,
0.56,0,0.89,8214,10764,,,,2,,,
0.52,0,0.85,8224,10691,,,,2,,,
0.51,0.01,0.89,8264,10738,,,,2,,,
0.52,-0.03,0.8,8216,10770,,,,2,,,
0.57,0.01,0.84,8180,10714,,,,2,,,
0.56,-0.05,0.86,8228,10685,,,,2,,,
0.55,-0.01,0.93,8264,108199,,,,2,,,
0.55,0,0.85,8197,10696,,,,2,,,
0.56,0,0.77,8212,10700,,,,2,,,
0.56,0,0.88,8202,10692,,,,2,,,
0.56,-0.04,0.85,8206,10711,,,,2,,,
0.52,-0.01,0.89,8182,10664,,,,2,,,
0.56,0,0.85,8161,10642,,,,2,,,
0.57,0,0.82,8169,10623,,,,2,,,
0.54,0.01,0.82,8224,10706,,,,2,,,
0.55,0.03,0.85,8216,10686,,,,2,,,
0.56,0,0.89,8197,10666,,,,2,,,
0.57,-0.06,0.9,8197,10687,,,,2,,,
0.52,0,0.9,8209,10724,,,,2,,,
0.51,-0.01,0.9,8178,10743,,,,2,,,
0.55,-0.03,0.89,8180,10647,,,,2,,,
0.55,-0.03,0.89,8224,10679,,,,2,,,
0.55,-0.01,0.86,8194,10687,,,,2,,,
0.52,-0.03,0.86,8133,10662,,,,2,,,
0.54,0,0.9,8183,10667,,,,2,,,
0.55,0,0.9,8195,10670,,,,2,,,
0.55,0.03,0.89,8202,10646,,,,2,,,
0.56,-0.04,0.86,8182,10666,,,,2,,,
0.54,0,0.86,8138,10632,,,,2,,,
0.54,0.03,0.89,8216,10717,,,,2,,,
0.55,-0.01,0.84,8172,10686,,,,2,,,
0.55,-0.01,0.82,8171,10639,,,,2,,,
0.55,0.05,0.82,8158,10666,,,,2,,,
0.55,0,0.82,8214,10677,,,,2,,,
0.56,-0.04,0.91,8215,10694,,,,2,,,
0.55,-0.01,0.9,8180,10724,,,,2,,,
0.54,0.03,0.85,8192,10615,,,,2,,,
0.55,0.01,0.84,8244,10666,,,,2,,,
0.52,0,0.86,8194,10697,,,,2,,,
0.55,-0.04,0.82,8171,10666,,,,2,,,
0.56,0.01,0.86,8222,10634,,,,2,,,
0.57,-0.01,0.86,8215,10696,,,,2,,,
0.57,0.04,0.86,8237,10701,,,,2,,,
0.56,0,0.81,8163,10715,,,,2,,,
0.59,-0.03,0.82,8176,10674,,,,2,,,
0.56,0.03,0.88,8222,10707,,,,2,,,
0.59,-0.01,0.82,8153,10644,,,,2,,,
0.5,-0.04,0.91,8231,10690,,,,2,,,
0.47,0.04,0.86,8224,10648,,,,2,,,
0.52,-0.03,0.82,8235,10737,,,,2,,,
0.55,-0.04,0.84,8167,10714,,,,2,,,
0.57,0.01,0.85,8154,10672,,,,2,,,
0.55,0,0.84,8225,10684,,,,2,,,
0.57,-0.03,0.85,8170,10709,,,,2,,,
0.55,-0.01,0.9,8177,10692,,,,2,,,
0.52,0,0.84,8174,10694,,,,2,,,
0.54,-0.01,0.85,8228,10690,,,,2,,,
0.55,-0.04,0.86,8203,10712,,,,2,,,
0.56,0,0.88,8185,10647,,,,2,,,
0.59,0,0.91,8227,10748,,,,2,,,
0.54,-0.01,0.86,8191,10693,,,,2,,,
0.52,-0.01,0.86,8224,10733,,,,2,,,
0.55,0.01,0.86,8163,10746,,,,2,,,
0.54,-0.01,0.85,8199,10742,,,,2,,,
0.54,-0.03,0.91,8163,10716,,,,2,,,
0.55,-0.01,0.89,8245,10731,,,,2,,,
0.51,-0.01,0.91,8224,10758,,,,2,,,
0.56,0.03,0.9,8202,10772,,,,2,,,
0.56,0,0.84,8214,10670,,,,2,,,
0.54,0.01,0.84,8263,10798,,,,2,,,
0.56,0,0.89,8243,10719,,,,2,,,
0.55,0,0.9,8199,10694,,,,2,,,
0.54,-0.01,0.93,8171,10723,,,,2,,,
0.55,0.04,0.85,8182,10691,,,,2,,,
0.52,0.01,0.82,8235,10706,,,,2,,,
0.57,0.03,0.85,8156,10705,,,,2,,,
0.59,0,0.82,8182,10658,,,,2,,,
0.57,0.01,0.84,8228,10659,,,,2,,,
0.52,0,0.86,8237,10722,,,,2,,,
0.52,-0.01,0.86,8214,10734,,,,2,,,
0.55,0,0.85,8177,10685,,,,2,,,
0.55,0,0.82,8196,10726,,,,2,,,
0.59,0,0.81,8173,10725,,,,2,,,
0.57,-0.01,0.9,8225,10694,,,,2,,,
0.56,-0.05,0.9,8259,10706,,,,2,,,
0.57,-0.01,0.82,8199,10703,,,,2,,,
0.56,0.01,0.89,8200,10717,,,,2,,,
0.57,-0.04,0.91,8262,10728,,,,2,,,
0.51,-0.04,0.88,8182,10771,,,,2,,,
0.54,0.04,0.89,8199,10736,,,,2,,,
0.57,0,0.88,8234,10687,,,,2,,,
0.56,-0.01,0.84,8232,10773,,,,2,,,
0.54,-0.03,0.86,8188,10736,,,,2,,,
0.54,0.01,0.86,8210,10714,,,,2,,,
0.55,0,0.81,8216,10768,,,,2,,,
0.54,-0.04,0.89,8195,10735,,,,2,,,
0.54,-0.03,0.86,8232,10705,,,,2,,,
0.55,0.01,0.93,8208,10774,,,,2,,,
0.54,-0.01,0.82,8180,10783,,,,2,,,
0.56,-0.01,0.79,8188,10745,,,,2,,,
0.55,0.01,0.8,8260,10725,,,,2,,,
0.57,-0.04,0.88,8213,10712,,,,2,,,
0.51,-0.04,0.82,8209,10695,,,,2,,,
0.56,-0.03,0.81,8166,10720,,,,2,,,
0.56,0,0.85,8224,10828,,,,2,,,
0.52,0,0.88,8195,10724,,,,2,,,
0.54,-0.01,0.85,8199,10693,,,,2,,,
0.54,-0.03,0.85,8197,10696,,,,2,,,
0.52,0,0.84,8212,10700,,,,2,,,
0.52,0,0.84,8202,10692,,,,2,,,
0.55,-0.03,0.9,8206,10711,,,,2,,,
0.55,-0.01,0.91,8182,10664,,,,2,,,
0.55,-0.03,0.88,8161,10642,,,,2,,,
0.55,0.01,0.89,8169,10623,,,,2,,,
0.55,-0.03,0.9,8224,10706,,,,2,,,
0.52,-0.03,0.88,8216,10686,,,,2,,,
0.55,0.04,0.88,8197,10666,,,,2,,,
0.51,-0.01,0.81,8197,10687,,,,2,,,
0.54,0,0.88,8209,10724,,,,2,,,
0.55,-0.04,0.91,8178,10743,,,,2,,,
0.52,-0.01,0.9,8180,10647,,,,2,,,
0.55,0,0.89,8224,10679,,,,2,,,
0.52,-0.01,0.79,8194,10687,,,,2,,,
0.54,0.01,0.84,8133,10662,,,,2,,,
0.52,0.01,0.9,8183,10667,,,,2,,,
0.57,-0.01,0.81,8195,10670,,,,2,,,
0.55,-0.01,0.89,8202,10646,,,,2,,,
0.52,0.01,0.85,8182,10666,,,,2,,,
0.56,0,0.9,8138,10632,,,,2,,,
0.57,-0.04,0.82,8216,10717,,,,2,,,
0.52,-0.01,0.88,8172,10686,,,,2,,,
0.55,0.03,0.86,8171,10639,,,,2,,,
0.52,-0.03,0.9,8158,10666,,,,2,,,
0.56,0.01,0.8,8214,10677,,,,2,,,
0.55,-0.04,0.85,8215,10694,,,,2,,,
0.57,-0.01,0.86,8180,10724,,,,2,,,
0.56,-0.05,0.88,8192,10615,,,,2,,,
0.55,0.01,0.88,8244,10666,,,,2,,,
0.57,-0.04,0.86,8194,10697,,,,2,,,
0.55,-0.01,0.77,8171,10666,,,,2,,,
0.55,-0.03,0.9,8222,10634,,,,2,,,
0.51,-0.03,0.85,8215,10696,,,,2,,,
0.51,0.01,0.8,8237,10701,,,,2,,,
0.51,-0.03,0.86,8163,10715,,,,2,,,
0.55,-0.04,0.79,8176,10674,,,,2,,,
0.55,0,0.88,8222,10707,,,,2,,,
0.55,0.01,0.82,8153,10644,,,,2,,,
0.54,0,0.84,8231,10690,,,,2,,,
0.54,0.01,0.81,8224,10648,,,,2,,,
0.56,0.03,0.86,8235,10737,,,,2,,,
0.54,0.01,0.9,8167,10714,,,,2,,,
0.51,0.01,0.89,8154,10672,,,,2,,,
0.55,0,0.84,8225,10684,,,,2,,,
0.56,-0.03,0.88,8170,10709,,,,2,,,
0.51,0.01,0.9,8177,10692,,,,2,,,
0.54,0.01,0.81,8174,10694,,,,2,,,
0.55,-0.05,0.82,8228,10690,,,,2,,,
0.52,-0.03,0.93,8203,10712,,,,2,,,
0.52,0,0.86,8185,10647,,,,2,,,
0.56,-0.03,0.89,8227,10748,,,,2,,,
0.51,0,0.86,8191,10693,,,,2,,,
0.52,0,0.94,8224,10733,,,,2,,,
0.54,-0.01,0.89,8163,10746,,,,2,,,
0.56,0,0.89,8199,10742,,,,2,,,
0.56,0,0.82,8163,10716,,,,2,,,
0.55,-0.04,0.96,8245,10731,,,,2,,,
0.55,0.04,0.85,8224,10758,,,,2,,,
0.52,-0.03,0.85,8202,10772,,,,2,,,
0.52,0,0.79,8214,10670,,,,2,,,
0.52,0,0.8,8263,10798,,,,2,,,
0.54,-0.04,0.8,8243,10719,,,,2,,,
0.56,0,0.86,8199,10694,,,,2,,,
0.57,-0.03,0.82,8171,10723,,,,2,,,
0.54,-0.03,0.8,8182,10691,,,,2,,,
0.52,0,0.81,8235,10706,,,,2,,,
0.55,0.03,0.86,8156,10705,,,,2,,,
0.54,-0.01,0.81,8182,10658,,,,2,,,
0.52,0,0.84,8228,10659,,,,2,,,
0.54,0.04,0.82,8237,10722,,,,2,,,
0.55,0,0.89,8214,10734,,,,2,,,
0.54,-0.03,0.88,8177,10685,,,,2,,,
0.54,-0.01,0.93,8196,10726,,,,2,,,
0.550.54,0.01,0.84,8173,10725,,,,2,,,
0.52,-0.03,0.82,8225,10694,,,,2,,,
0.51,0.01,0.9,8259,10706,,,,2,,,
0.55,-0.01,0.91,8199,10703,,,,2,,,
0.55,0.01,0.85,8200,10717,,,,2,,,
0.56,0.04,0.85,8262,10728,,,,2,,,
0.56,0,0.89,8182,10771,,,,2,,,
0.52,0,0.85,8199,10736,,,,2,,,
0.51,0.01,0.89,8234,10687,,,,2,,,
0.52,-0.03,0.8,8232,10773,,,,2,,,
0.57,0.01,0.84,8188,10736,,,,2,,,
0.56,-0.05,0.86,8210,10714,,,,2,,,
0.55,-0.01,0.93,8216,10768,,,,2,,,
0.55,0,0.85,8195,10735,,,,2,,,
0.56,0,0.77,8232,10705,,,,2,,,
0.56,0,0.88,8208,10774,,,,2,,,
0.56,-0.04,0.85,8180,10783,,,,2,,,
0.52,-0.01,0.89,8188,10745,,,,2,,,
0.56,0,0.85,8260,10725,,,,2,,,
0.57,0,0.82,8213,10712,,,,2,,,
0.54,0.01,0.82,8209,10695,,,,2,,,
0.55,0.03,0.85,8166,10720,,,,2,,,
0.56,0,0.89,8224,10828,,,,2,,,
0.57,-0.06,0.9,8195,10724,,,,2,,,
0.52,0,0.9,8178,10706,,,,2,,,
0.51,-0.01,0.9,8185,10743,,,,2,,,
0.55,-0.03,0.89,8237,10796,,,,2,,,
0.55,-0.03,0.89,8201,10716,,,,2,,,
0.55,-0.01,0.86,8226,10767,,,,2,,,
0.52,-0.03,0.86,8171,10734,,,,2,,,
0.54,0,0.9,8245,10759,,,,2,,,
0.55,0,0.9,8206,10776,,,,2,,,
0.55,0.03,0.89,8150,10747,,,,2,,,
0.56,-0.04,0.86,8217,10732,,,,2,,,
0.54,0,0.86,8168,10711,,,,2,,,
0.54,0.03,0.89,8247,10813,,,,2,,,
0.55,-0.01,0.84,8186,10738,,,,2,,,
0.55,-0.01,0.82,8262,10730,,,,2,,,
0.55,0.05,0.82,8221,10783,,,,2,,,
0.55,0,0.82,8221,10750,,,,2,,,
0.56,-0.04,0.91,8258,10767,,,,2,,,
0.55,-0.01,0.9,8246,10732,,,,2,,,
0.54,0.03,0.85,8220,10734,,,,2,,,
0.55,0.01,0.84,8210,10774,,,,2,,,
0.52,0,0.86,8194,10723,,,,2,,,
0.55,-0.04,0.82,8220,10705,,,,2,,,
0.56,0.01,0.86,8220,10777,,,,2,,,
0.57,-0.01,0.86,8178,10754,,,,2,,,
0.57,0.04,0.86,8168,10717,,,,2,,,
0.56,0,0.81,8205,10769,,,,2,,,
0.59,-0.03,0.82,8206,10729,,,,2,,,
0.56,0.03,0.88,8244,10785,,,,2,,,
0.59,-0.01,0.82,8147,10737,,,,2,,,
0.5,-0.04,0.91,8247,10784,,,,2,,,
0.47,0.04,0.86,8196,10756,,,,2,,,
0.52,-0.03,0.82,8199,10740,,,,2,,,
0.55,-0.04,0.84,8177,10790,,,,2,,,
0.57,0.01,0.85,8170,10733,,,,2,,,
0.55,0,0.84,8220,10776,,,,2,,,
0.57,-0.03,0.85,8192,10711,,,,2,,,
0.55,-0.01,0.9,8229,10734,,,,2,,,
0.52,0,0.84,8194,10748,,,,2,,,
0.54,-0.01,0.85,8234,10721,,,,2,,,
0.55,-0.04,0.86,8234,10756,,,,2,,,
0.56,0,0.88,8266,10699,,,,2,,,
0.59,0,0.91,8157,10692,,,,2,,,
0.54,-0.01,0.86,8242,10720,,,,2,,,
0.52,-0.01,0.86,8204,10758,,,,2,,,
0.55,0.01,0.86,8268,10700,,,,2,,,
0.54,-0.01,0.85,8259,10743,,,,2,,,
0.54,-0.03,0.91,8216,10712,,,,2,,,
0.55,-0.01,0.89,8237,10784,,,,2,,,
0.51,-0.01,0.91,8246,10742,,,,2,,,
0.56,0.03,0.9,8245,10758,,,,2,,,
0.56,0,0.84,8187,10709,,,,2,,,
0.54,0.01,0.84,8256,10804,,,,2,,,
0.56,0,0.89,8212,10744,,,,2,,,
0.55,0,0.9,8230,10767,,,,2,,,
0.54,-0.01,0.93,8194,10755,,,,2,,,
0.55,0.04,0.85,8180,10714,,,,2,,,
0.52,0.01,0.82,8166,10730,,,,2,,,
0.57,0.03,0.85,8261,10775,,,,2,,,
0.59,0,0.82,8204,10751,,,,2,,,
0.57,0.01,0.84,8237,10667,,,,2,,,
0.52,0,0.86,8232,10770,,,,2,,,
0.52,-0.01,0.86,8170,10715,,,,2,,,
0.55,0,0.85,8173,10690,,,,2,,,
0.55,0,0.82,8208,10666,,,,2,,,
0.59,0,0.81,8174,10710,,,,2,,,
0.57,-0.01,0.9,8239,10732,,,,2,,,
0.56,-0.05,0.9,8188,10759,,,,2,,,
0.57,-0.01,0.82,8194,10719,,,,2,,,
0.56,0.01,0.89,8231,10717,,,,2,,,
0.57,-0.04,0.91,8256,10773,,,,2,,,
0.51,-0.04,0.88,8236,10764,,,,2,,,
0.54,0.04,0.89,8155,10781,,,,2,,,
0.57,0,0.88,8197,10745,,,,2,,,
0.56,-0.01,0.84,8256,10744,,,,2,,,
0.54,-0.03,0.86,8228,10776,,,,2,,,
0.54,0.01,0.86,8202,10826,,,,2,,,
0.55,0,0.81,8218,10721,,,,2,,,
0.54,-0.04,0.89,8223,10797,,,,2,,,
0.54,-0.03,0.86,8201,10721,,,,2,,,
0.55,0.01,0.93,8210,10729,,,,2,,,
0.54,-0.01,0.82,8195,10689,,,,2,,,
0.56,-0.01,0.79,8216,10795,,,,2,,,
0.55,0.01,0.8,8218,10710,,,,2,,,
0.57,-0.04,0.88,8228,10751,,,,2,,,
0.51,-0.04,0.82,8252,10738,,,,2,,,
0.56,-0.03,0.81,8190,10754,,,,2,,,
0.56,0,0.85,8200,10714,,,,2,,,
0.52,0,0.88,8216,10707,,,,2,,,
0.54,-0.01,0.85,8262,10714,,,,2,,,
0.54,-0.03,0.85,8205,10814,,,,2,,,
0.52,0,0.84,8208,10731,,,,2,,,
0.52,0,0.84,8248,10754,,,,2,,,
0.55,-0.03,0.9,8253,10782,,,,2,,,
0.55,-0.01,0.91,8182,10738,,,,2,,,
0.55,-0.03,0.88,8229,10786,,,,2,,,
0.55,0.01,0.89,8185,10728,,,,2,,,
0.55,-0.03,0.9,8262,10801,,,,2,,,
0.52,-0.03,0.88,8216,10728,,,,2,,,
0.55,0.04,0.88,8232,10739,,,,2,,,
0.51,-0.01,0.81,8264,10737,,,,2,,,
0.54,0,0.88,8199,10693,,,,2,,,
0.55,-0.04,0.91,8197,10696,,,,2,,,
0.52,-0.01,0.9,8212,10700,,,,2,,,
0.55,0,0.89,8202,10692,,,,2,,,
0.52,-0.01,0.79,8206,10711,,,,2,,,
0.54,0.01,0.84,8182,10664,,,,2,,,
0.52,0.01,0.9,8161,10642,,,,2,,,
0.57,-0.01,0.81,8169,10623,,,,2,,,
0.55,-0.01,0.89,8224,10706,,,,2,,,
0.52,0.01,0.85,8216,10686,,,,2,,,
0.56,0,0.9,8197,10666,,,,2,,,
0.57,-0.04,0.82,8197,10687,,,,2,,,
0.52,-0.01,0.88,8209,10724,,,,2,,,
0.55,0.03,0.86,8178,10743,,,,2,,,
0.52,-0.03,0.9,8180,10647,,,,2,,,
0.56,0.01,0.8,8224,10679,,,,2,,,
0.55,-0.04,0.85,8194,10687,,,,2,,,
0.57,-0.01,0.86,8133,10662,,,,2,,,
0.56,-0.05,0.88,8183,10667,,,,2,,,
0.55,0.01,0.88,8195,10670,,,,2,,,
0.57,-0.04,0.86,8202,10646,,,,2,,,
0.55,-0.01,0.77,8182,10666,,,,2,,,
0.55,-0.03,0.9,8138,10632,,,,2,,,
0.51,-0.03,0.85,8216,10717,,,,2,,,
0.51,0.01,0.8,8172,10686,,,,2,,,
0.51,-0.03,0.86,8171,10639,,,,2,,,
0.55,-0.04,0.79,8158,10666,,,,2,,,
0.55,0,0.88,8214,10677,,,,2,,,
0.55,0.01,0.82,8215,10694,,,,2,,,
0.54,0,0.84,8180,10724,,,,2,,,
0.54,0.01,0.81,8192,10615,,,,2,,,
0.56,0.03,0.86,8244,10666,,,,2,,,
0.54,0.01,0.9,8194,10697,,,,2,,,
0.51,0.01,0.89,8171,10666,,,,2,,,
0.55,0,0.84,8222,10634,,,,2,,,
0.56,-0.03,0.88,8215,10696,,,,2,,,
0.51,0.01,0.9,8237,10701,,,,2,,,
0.54,0.01,0.81,8163,10715,,,,2,,,
0.55,-0.05,0.82,8176,10674,,,,2,,,
0.52,-0.03,0.93,8222,10707,,,,2,,,
0.52,0,0.86,8153,10644,,,,2,,,
0.56,-0.03,0.89,8231,10690,,,,2,,,
0.51,0,0.86,8224,10648,,,,2,,,
0.52,0,0.94,8235,10737,,,,2,,,
0.54,-0.01,0.89,8167,10714,,,,2,,,
0.56,0,0.89,8154,10672,,,,2,,,
0.56,0,0.82,8225,10684,,,,2,,,
0.55,-0.04,0.96,8170,10709,,,,2,,,
0.55,0.04,0.85,8177,10692,,,,2,,,
0.52,-0.03,0.85,8174,10694,,,,2,,,
0.52,0,0.79,8228,10690,,,,2,,,
0.52,0,0.8,8203,10712,,,,2,,,
0.54,-0.04,0.8,8185,10647,,,,2,,,
0.56,0,0.86,8227,10748,,,,2,,,
