X,Y,Z,IR,RED,HeartRate,RespirationRate,SPO2,Activity,HR Mean,RR Mean,SPO2 Mean
-0.29,-0.28,0.93,8388,10563,,,,1,,,
-0.26,-0.28,0.95,8400,10579,,,,1,,,
-0.25,-0.29,0.94,8327,10519,,,,1,,,
-0.26,-0.24,0.91,8393,10558,,,,1,,,
-0.25,-0.29,0.88,8350,10539,,,,1,,,
-0.28,-0.26,0.9,8346,10496,,,,1,,,
-0.26,-0.26,0.93,8360,10568,,,,1,,,
-0.28,-0.26,0.9,8394,10569,,,,1,,,
-0.25,-0.29,0.88,8400,10578,,,,1,,,
-0.28,-0.29,0.88,8331,10554,,,,1,,,
-0.3,-0.3,0.91,8332,10548,,,,1,,,
-0.22,-0.25,0.93,8342,10492,,,,1,,,
-0.26,-0.24,-0.29,8328,10595,,,,1,,,
-0.25,-0.28,0.9,8331,10542,,,,1,,,
-0.25,-0.25,0.89,8367,10484,,,,1,,,
-0.28,-0.25,0.91,8394,10577,,,,1,,,
-0.22,-0.26,0.95,8350,10547,,,,1,,,
-0.22,-0.26,0.94,8318,10511,,,,1,,,
-0.21,-0.28,0.93,8318,10506,,,,1,,,
-0.22,-0.3,0.91,8318,10503,,,,1,,,
-0.25,-0.22,0.9,8363,10602,,,,1,,,
-0.3,-0.26,0.84,8349,10505,,,,1,,,
-0.24,-0.28,0.91,8389,10527,,,,1,,,
-0.25,-0.25,0.94,8354,10560,,,,1,,,
-0.28,-0.28,0.91,8381,10600,,,,1,,,
-0.26,-0.22,0.86,8344,10559,,,,1,,,
-0.26,-0.3,0.98,8411,10618,,,,1,,,
-0.22,-0.28,0.9,8366,10556,,,,1,,,
-0.29,-0.26,0.93,8394,10527,,,,1,,,
-0.26,-0.29,0.93,8326,10544,,,,1,,,
-0.28,-0.25,0.89,8410,10595,,,,1,,,
-0.25,-0.26,0.95,8360,10590,,,,1,,,
-0.26,-0.26,0.9,8397,10518,,,,1,,,
-0.24,-0.26,0.91,8399,10527,,,,1,,,
-0.24,-0.26,0.88,8402,10519,,,,1,,,
-0.24,-0.28,0.91,8370,10615,,,,1,,,
-0.29,-0.3,0.9,8322,10533,,,,1,,,
-0.29,-0.28,0.96,8346,10555,,,,1,,,
-0.25,-0.25,0.91,8399,10573,,,,1,,,
-0.25,-0.26,0.91,8332,10620,,,,1,,,
-0.29,-0.28,0.85,8361,10579,,,,1,,,
-0.26,-0.26,0.86,8386,10625,,,,1,,,
-0.28,-0.29,0.91,8373,10680,,,,1,,,
-0.26,-0.28,0.89,8353,10621,,,,1,,,
-0.25,-0.26,0.94,8398,10580,,,,1,,,
-0.25,-0.25,0.95,8405,10664,,,,1,,,
-0.28,-0.31,0.96,8366,10548,,,,1,,,
-0.26,-0.25,0.94,8429,10664,,,,1,,,
-0.28,-0.28,0.9,8363,10577,,,,1,,,
-0.24,-0.28,0.91,8384,10657,,,,1,,,
-0.28,-0.3,0.93,8344,10623,,,,1,,,
-0.28,-0.25,0.86,8380,10568,,,,1,,,
-0.29,-0.3,0.98,8407,10633,,,,1,,,
-0.25,-0.26,0.93,8367,10621,,,,1,,,
-0.26,-0.26,0.94,8337,10596,,,,1,,,
-0.25,-0.28,0.95,8401,10610,,,,1,,,
-0.29,-0.25,0.96,8404,10649,,,,1,,,
-0.24,-0.26,0.93,8355,10616,,,,1,,,
-0.26,-0.28,0.89,8333,10564,,,,1,,,
-0.28,-0.29,0.9,8373,10639,,,,1,,,
-0.26,-0.28,0.93,8348,10635,,,,1,,,
-0.28,-0.26,0.94,8409,10637,,,,1,,,
-0.26,-0.28,0.88,8364,10564,,,,1,,,
-0.25,-0.29,0.88,8360,10675,,,,1,,,
-0.25,-0.28,0.94,8350,10606,,,,1,,,
-0.26,-0.25,0.94,8322,10592,,,,1,,,
-0.29,-0.25,0.94,8412,10607,,,,1,,,
-0.3,-0.25,0.85,8378,10644,,,,1,,,
-0.25,-0.26,0.93,8365,10606,,,,1,,,
-0.22,-0.29,0.9,8367,10574,,,,1,,,
-0.24,-0.28,0.94,8420,10650,,,,1,,,
-0.24,-0.26,0.99,8420,10625,,,,1,,,
-0.24,-0.28,0.88,8398,10634,,,,1,,,
-0.25,-0.28,0.93,8296,10544,,,,1,,,
-0.28,-0.29,0.93,8377,10640,,,,1,,,
-0.22,-0.28,0.89,8355,10607,,,,1,,,
-0.24,-0.24,0.96,8390,10563,,,,1,,,
-0.22,-0.25,0.95,8420,10666,,,,1,,,
-0.26,-0.3,0.94,8366,10590,,,,1,,,
-0.22,-0.25,0.89,8414,10653,,,,1,,,
-0.25,-0.25,0.84,8330,10636,,,,1,,,
-0.25,-0.25,0.84,8391,10596,,,,1,,,
-0.21,-0.24,0.95,8415,10659,,,,1,,,
-0.22,-0.28,0.98,8337,10620,,,,1,,,
-0.25,-0.24,0.95,8415,10672,,,,1,,,
-0.22,-0.22,0.95,8365,10630,,,,1,,,
-0.26,-0.22,0.91,8377,10626,,,,1,,,
-0.26,-0.24,0.95,8395,10585,,,,1,,,
-0.25,-0.25,0.91,8423,10608,,,,1,,,
-0.21,-0.26,0.9,8429,10639,,,,1,,,
-0.22,-0.22,0.91,8383,10639,,,,1,,,
-0.25,-0.26,0.96,8329,10594,,,,1,,,
-0.24,-0.25,0.88,8409,10587,,,,1,,,
-0.26,-0.26,0.94,8402,10630,,,,1,,,
-0.22,-0.25,0.9,8366,10651,,,,1,,,
-0.24,-0.28,0.95,8358,10582,,,,1,,,
-0.25,-0.29,0.96,8383,10578,,,,1,,,
-0.25,-0.25,0.93,8374,10664,,,,1,,,
-0.26,-0.25,0.96,8412,10590,,,,1,,,
-0.25,-0.29,0.96,8396,10601,,,,1,,,
-0.26,-0.3,0.91,8375,10614,,,,1,,,
-0.22,-0.24,0.93,8351,10530,,,,1,,,
-0.26,-0.28,0.94,8339,10573,,,,1,,,
-0.28,-0.25,0.9,8410,10577,,,,1,,,
-0.25,-0.24,0.94,8374,10605,,,,1,,,
-0.29,-0.25,0.94,8352,10522,,,,1,,,
-0.28,-0.28,0.94,8375,10628,,,,1,,,
-0.26,-0.3,0.88,8351,10505,,,,1,,,
-0.25,-0.28,0.91,8400,10512,,,,1,,,
-0.29,-0.26,0.94,8347,10486,,,,1,,,
-0.25,-0.3,0.94,8356,10479,,,,1,,,
-0.24,-0.28,0.95,8393,10541,,,,1,,,
-0.28,-0.25,0.94,8329,10493,,,,1,,,
-0.3,-0.28,0.88,8345,10444,,,,1,,,
-0.26,-0.28,0.9,8349,10503,,,,1,,,
-0.25,-0.26,0.88,8309,10454,,,,1,,,
-0.29,-0.26,0.9,8349,10444,,,,1,,,
-0.29,-0.25,0.9,8340,10499,,,,1,,,
-0.25,-0.25,0.89,8286,10468,,,,1,,,
-0.26,-0.29,0.99,8327,10433,,,,1,,,
-0.25,-0.29,0.9,8288,10432,,,,1,,,
-0.26,-0.26,0.9,8237,10399,,,,1,,,
-0.24,-0.24,0.86,8299,10441,,,,1,,,
-0.24,-0.25,1,8248,10359,,,,1,,,
-0.24,-0.26,0.88,8268,10383,,,,1,,,
-0.28,-0.28,0.98,8290,10394,,,,1,,,
-0.28,-0.3,0.94,8185,10337,,,,1,,,
-0.25,-0.26,0.91,8209,10280,,,,1,,,
-0.26,-0.26,0.93,8239,10257,,,,1,,,
-0.24,-0.28,0.9,8219,10367,,,,1,,,
-0.28,-0.25,0.91,8175,10257,,,,1,,,
-0.29,-0.25,0.96,8201,10242,,,,1,,,
-0.26,-0.25,0.89,8213,10235,,,,1,,,
-0.28,-0.25,0.86,8198,10165,,,,1,,,
-0.29,-0.25,0.95,8137,10003,,,,1,,,
-0.26,-0.25,0.94,8096,9961,,,,1,,,
-0.25,-0.26,0.93,8009,9915,,,,1,,,
-0.25,-0.26,0.93,8007,9899,,,,1,,,
-0.28,-0.29,0.94,8006,9923,,,,1,,,
-0.26,-0.25,0.93,7958,9835,,,,1,,,
-0.25,-0.24,0.95,8013,9904,,,,1,,,
-0.26,-0.25,0.98,7984,9942,,,,1,,,
-0.28,-0.26,1.04,8002,9888,,,,1,,,
-0.28,-0.25,0.93,8079,9937,,,,1,,,
-0.29,-0.26,0.89,8363,10474,,,,1,,,
-0.26,-0.22,0.94,8362,10463,,,,1,,,
-0.26,-0.25,0.91,8300,10467,,,,1,,,
-0.24,-0.28,0.93,8347,10451,,,,1,,,
-0.28,-0.31,0.89,8378,10496,,,,1,,,
-0.24,-0.3,0.86,8332,10490,,,,1,,,
-0.26,-0.29,0.9,8363,10438,,,,1,,,
-0.26,-0.29,0.9,8333,10560,,,,1,,,
-0.26,-0.29,0.94,8316,10536,,,,1,,,
-0.26,-0.25,0.91,8351,10494,,,,1,,,
-0.28,-0.28,0.89,8308,10519,,,,1,,,
-0.28,-0.28,0.95,8369,10539,,,,1,,,
-0.24,-0.25,0.9,8394,10553,,,,1,,,
-0.29,-0.29,0.94,8358,10550,,,,1,,,
-0.24,-0.26,0.95,8302,10518,,,,1,,,
-0.24,-0.26,0.99,8366,10555,,,,1,,,
-0.26,-0.25,0.89,8346,10510,,,,1,,,
-0.24,-0.28,0.95,8315,10488,,,,1,,,
-0.28,-0.28,0.95,8374,10601,,,,1,,,
-0.26,-0.29,0.96,8325,10524,,,,1,,,
-0.26,-0.26,0.86,8340,10512,,,,1,,,
-0.22,-0.26,0.9,8359,10516,,,,1,,,
-0.26,-0.3,0.86,8395,10513,,,,1,,,
-0.29,-0.3,0.9,8360,10598,,,,1,,,
-0.26,-0.3,0.96,8344,10512,,,,1,,,
-0.25,-0.25,0.95,8386,10558,,,,1,,,
-0.29,-0.29,0.9,8307,10552,,,,1,,,
-0.29,-0.28,0.93,8387,10569,,,,1,,,
-0.26,-0.28,0.95,8429,10573,,,,1,,,
-0.25,-0.29,0.94,8373,10604,,,,1,,,
-0.26,-0.24,0.91,8371,10601,,,,1,,,
-0.25,-0.29,0.88,8397,10546,,,,1,,,
-0.28,-0.26,0.9,8345,10568,,,,1,,,
-0.26,-0.26,0.93,8362,10529,,,,1,,,
-0.28,-0.26,0.9,8367,10502,,,,1,,,
-0.25,-0.29,0.88,8403,10582,,,,1,,,
-0.28,-0.29,0.88,8362,10585,,,,1,,,
-0.3,-0.3,0.91,8313,10531,,,,1,,,
-0.22,-0.25,0.93,8376,10612,,,,1,,,
-0.26,-0.24,-0.29,8343,10517,,,,1,,,
-0.25,-0.28,0.9,8409,10525,,,,1,,,
-0.25,-0.25,0.89,8369,10614,,,,1,,,
-0.28,-0.25,0.91,8347,10538,,,,1,,,
-0.22,-0.26,0.95,8401,10565,,,,1,,,
-0.22,-0.26,0.94,8367,10564,,,,1,,,
-0.21,-0.28,0.93,8400,10559,,,,1,,,
-0.22,-0.3,0.91,8379,10633,,,,1,,,
-0.25,-0.22,0.9,8361,10570,,,,1,,,
-0.3,-0.26,0.84,8365,10553,,,,1,,,
-0.24,-0.28,0.91,8400,10599,,,,1,,,
-0.25,-0.25,0.94,8399,10551,,,,1,,,
-0.28,-0.28,0.91,8372,10581,,,,1,,,
-0.26,-0.22,0.86,8308,10521,,,,1,,,
-0.26,-0.3,0.98,8376,10533,,,,1,,,
-0.22,-0.28,0.9,8402,10586,,,,1,,,
-0.29,-0.26,0.93,8363,10519,,,,1,,,
-0.26,-0.29,0.93,8388,10563,,,,1,,,
-0.28,-0.25,0.89,8400,10579,,,,1,,,
-0.25,-0.26,0.95,8327,10519,,,,1,,,
-0.26,-0.26,0.9,8393,10558,,,,1,,,
-0.24,-0.26,0.91,8350,10539,,,,1,,,
-0.24,-0.26,0.88,8346,10496,,,,1,,,
-0.24,-0.28,0.91,8360,10568,,,,1,,,
-0.29,-0.3,0.9,8394,10569,,,,1,,,
-0.29,-0.28,0.96,8400,10578,,,,1,,,
-0.25,-0.25,0.91,8331,10554,,,,1,,,
-0.25,-0.26,0.91,8332,10548,,,,1,,,
-0.29,-0.28,0.85,8342,10492,,,,1,,,
-0.26,-0.26,0.86,8328,10595,,,,1,,,
-0.28,-0.29,0.91,8331,10542,,,,1,,,
-0.26,-0.28,0.89,8367,10484,,,,1,,,
-0.25,-0.26,0.94,8394,10577,,,,1,,,
-0.25,-0.25,0.95,8350,10547,,,,1,,,
-0.28,-0.31,0.96,8318,10511,,,,1,,,
-0.26,-0.25,0.94,8318,10506,,,,1,,,
-0.28,-0.28,0.9,8318,10503,,,,1,,,
-0.24,-0.28,0.91,8363,10602,,,,1,,,
-0.28,-0.3,0.93,8349,10505,,,,1,,,
-0.28,-0.25,0.86,8389,10527,,,,1,,,
-0.29,-0.3,0.98,8354,10560,,,,1,,,
-0.25,-0.26,0.93,8381,10600,,,,1,,,
-0.26,-0.26,0.94,8344,10559,,,,1,,,
-0.25,-0.28,0.95,8411,10618,,,,1,,,
-0.29,-0.25,0.96,8366,10556,,,,1,,,
-0.24,-0.26,0.93,8394,10527,,,,1,,,
-0.26,-0.28,0.89,8326,10544,,,,1,,,
-0.28,-0.29,0.9,8410,10595,,,,1,,,
-0.26,-0.28,0.93,8360,10590,,,,1,,,
-0.28,-0.26,0.94,8397,10518,,,,1,,,
-0.26,-0.28,0.88,8399,10527,,,,1,,,
-0.25,-0.29,0.88,8402,10519,,,,1,,,
-0.25,-0.28,0.94,8370,10615,,,,1,,,
-0.26,-0.25,0.94,8322,10533,,,,1,,,
-0.29,-0.25,0.94,8346,10555,,,,1,,,
-0.3,-0.25,0.85,8399,10573,,,,1,,,
-0.25,-0.26,0.93,8332,10620,,,,1,,,
-0.22,-0.29,0.9,8361,10579,,,,1,,,
-0.24,-0.28,0.94,8386,10625,,,,1,,,
-0.24,-0.26,0.99,8373,10680,,,,1,,,
-0.24,-0.28,0.88,8353,10621,,,,1,,,
-0.25,-0.28,0.93,8398,10580,,,,1,,,
-0.28,-0.29,0.93,8405,10664,,,,1,,,
-0.22,-0.28,0.89,8366,10548,,,,1,,,
-0.24,-0.24,0.96,8429,10664,,,,1,,,
-0.22,-0.25,0.95,8363,10577,,,,1,,,
-0.26,-0.3,0.94,8384,10657,,,,1,,,
-0.22,-0.25,0.89,8344,10623,,,,1,,,
-0.25,-0.25,0.84,8380,10568,,,,1,,,
-0.25,-0.25,0.84,8407,10633,,,,1,,,
-0.21,-0.24,0.95,8367,10621,,,,1,,,
-0.22,-0.28,0.98,8337,10596,,,,1,,,
-0.25,-0.24,0.95,8401,10610,,,,1,,,
-0.22,-0.22,0.95,8404,10649,,,,1,,,
-0.26,-0.22,0.91,8355,10616,,,,1,,,
-0.26,-0.24,0.95,8333,10564,,,,1,,,
-0.25,-0.25,0.91,8373,10639,,,,1,,,
-0.21,-0.26,0.9,8348,10635,,,,1,,,
-0.22,-0.22,0.91,8409,10637,,,,1,,,
-0.25,-0.26,0.96,8364,10564,,,,1,,,
-0.24,-0.25,0.88,8360,10675,,,,1,,,
-0.26,-0.26,0.94,8350,10606,,,,1,,,
-0.22,-0.25,0.9,8322,10592,,,,1,,,
-0.24,-0.28,0.95,8412,10607,,,,1,,,
-0.25,-0.29,0.96,8378,10644,,,,1,,,
-0.25,-0.25,0.93,8365,10606,,,,1,,,
-0.26,-0.25,0.96,8367,10574,,,,1,,,
-0.25,-0.29,0.96,8420,10650,,,,1,,,
-0.26,-0.3,0.91,8420,10625,,,,1,,,
-0.22,-0.24,0.93,8398,10634,,,,1,,,
-0.26,-0.28,0.94,8296,10544,,,,1,,,
-0.28,-0.25,0.9,8377,10640,,,,1,,,
-0.25,-0.24,0.94,8355,10607,,,,1,,,
-0.29,-0.25,0.94,8390,10563,,,,1,,,
-0.28,-0.28,0.94,8420,10666,,,,1,,,
-0.26,-0.3,0.88,8366,10590,,,,1,,,
-0.25,-0.28,0.91,8414,10653,,,,1,,,
-0.29,-0.26,0.94,8330,10636,,,,1,,,
-0.25,-0.3,0.94,8391,10596,,,,1,,,
-0.24,-0.28,0.95,8415,10659,,,,1,,,
-0.28,-0.25,0.94,8337,10620,,,,1,,,
-0.3,-0.28,0.88,8415,10672,,,,1,,,
-0.26,-0.28,0.9,8365,10630,,,,1,,,
-0.25,-0.26,0.88,8377,10626,,,,1,,,
-0.29,-0.26,0.9,8395,10585,,,,1,,,
-0.29,-0.25,0.9,8423,10608,,,,1,,,
-0.25,-0.25,0.89,8429,10639,,,,1,,,
-0.26,-0.29,0.99,8383,10639,,,,1,,,
-0.25,-0.29,0.9,8329,10594,,,,1,,,
-0.26,-0.26,0.9,8409,10587,,,,1,,,
-0.24,-0.24,0.86,8402,10630,,,,1,,,
-0.24,-0.25,1,8366,10651,,,,1,,,
-0.24,-0.26,0.88,8358,10582,,,,1,,,
-0.28,-0.28,0.98,8383,10578,,,,1,,,
-0.28,-0.3,0.94,8374,10664,,,,1,,,
-0.25,-0.26,0.91,8412,10590,,,,1,,,
-0.26,-0.26,0.93,8396,10601,,,,1,,,
-0.24,-0.28,0.9,8375,10614,,,,1,,,
-0.28,-0.25,0.91,8351,10530,,,,1,,,
-0.29,-0.25,0.96,8339,10573,,,,1,,,
-0.26,-0.25,0.89,8410,10577,,,,1,,,
-0.28,-0.25,0.86,8374,10605,,,,1,,,
-0.29,-0.25,0.95,8352,10522,,,,1,,,
-0.26,-0.25,0.94,8375,10628,,,,1,,,
-0.25,-0.26,0.93,8351,10505,,,,1,,,
-0.25,-0.26,0.93,8400,10512,,,,1,,,
-0.28,-0.29,0.94,8347,10486,,,,1,,,
-0.26,-0.25,0.93,8356,10479,,,,1,,,
-0.25,-0.24,0.95,8393,10541,,,,1,,,
-0.26,-0.25,0.98,8329,10493,,,,1,,,
-0.28,-0.26,1.04,8345,10444,,,,1,,,
-0.28,-0.25,0.93,8349,10503,,,,1,,,
-0.29,-0.26,0.89,8309,10454,,,,1,,,
-0.26,-0.22,0.94,8349,10444,,,,1,,,
-0.26,-0.25,0.91,8340,10499,,,,1,,,
-0.24,-0.28,0.93,8286,10468,,,,1,,,
-0.28,-0.31,0.89,8327,10433,,,,1,,,
-0.24,-0.3,0.86,8288,10432,,,,1,,,
-0.26,-0.29,0.9,8237,10399,,,,1,,,
-0.26,-0.29,0.9,8299,10441,,,,1,,,
-0.26,-0.29,0.94,8248,10359,,,,1,,,
-0.26,-0.25,0.91,8268,10383,,,,1,,,
-0.28,-0.28,0.89,8290,10394,,,,1,,,
-0.28,-0.28,0.95,8185,10337,,,,1,,,
-0.24,-0.25,0.9,8209,10280,,,,1,,,
-0.29,-0.29,0.94,8239,10257,,,,1,,,
-0.24,-0.26,0.95,8219,10367,,,,1,,,
-0.24,-0.26,0.99,8175,10257,,,,1,,,
-0.26,-0.25,0.89,8201,10242,,,,1,,,
-0.24,-0.28,0.95,8213,10235,,,,1,,,
-0.28,-0.28,0.95,8198,10165,,,,1,,,
-0.26,-0.29,0.96,8137,10003,,,,1,,,
-0.26,-0.26,0.86,8096,9961,,,,1,,,
-0.22,-0.26,0.9,8009,9915,,,,1,,,
-0.26,-0.3,0.86,8007,9899,,,,1,,,
-0.29,-0.3,0.9,8006,9923,,,,1,,,
-0.26,-0.3,0.96,7958,9835,,,,1,,,
-0.25,-0.25,0.95,8013,9904,,,,1,,,
-0.29,-0.29,0.9,7984,9942,,,,1,,,
-0.29,-0.28,0.93,8002,9888,,,,1,,,
-0.26,-0.28,0.95,8079,9937,,,,1,,,
-0.25,-0.29,0.94,8066,9928,,,,1,,,
-0.26,-0.24,0.91,8057,9877,,,,1,,,
-0.25,-0.29,0.88,8019,9857,,,,1,,,
-0.28,-0.26,0.9,7955,9700,,,,1,,,
-0.26,-0.26,0.93,7904,9668,,,,1,,,
-0.28,-0.26,0.9,7951,9662,,,,1,,,
-0.25,-0.29,0.88,7886,9659,,,,1,,,
-0.28,-0.29,0.88,7904,9655,,,,1,,,
-0.3,-0.3,0.91,8002,9679,,,,1,,,
-0.22,-0.25,0.93,8016,9793,,,,1,,,
-0.26,-0.24,-0.29,8085,9845,,,,1,,,
-0.25,-0.28,0.9,8016,9895,,,,1,,,
-0.25,-0.25,0.89,8065,9857,,,,1,,,
-0.28,-0.25,0.91,8122,9849,,,,1,,,
-0.22,-0.26,0.95,8098,9946,,,,1,,,
-0.22,-0.26,0.94,8083,9916,,,,1,,,
-0.21,-0.28,0.93,8072,9905,,,,1,,,
-0.22,-0.3,0.91,8134,9890,,,,1,,,
-0.25,-0.22,0.9,8173,9933,,,,1,,,
-0.3,-0.26,0.84,8173,9981,,,,1,,,
-0.24,-0.28,0.91,8150,9903,,,,1,,,
-0.25,-0.25,0.94,8195,9998,,,,1,,,
-0.28,-0.28,0.91,8170,9950,,,,1,,,
-0.26,-0.22,0.86,8178,9893,,,,1,,,
-0.26,-0.3,0.98,8235,9986,,,,1,,,
-0.22,-0.28,0.9,8174,10019,,,,1,,,
-0.29,-0.26,0.93,8196,10037,,,,1,,,
-0.26,-0.29,0.93,8208,9962,,,,1,,,
-0.28,-0.25,0.89,8251,10015,,,,1,,,
-0.25,-0.26,0.95,8231,10041,,,,1,,,
-0.26,-0.26,0.9,8192,10010,,,,1,,,
-0.24,-0.26,0.91,8242,10002,,,,1,,,
-0.24,-0.26,0.88,8280,10046,,,,1,,,
-0.24,-0.28,0.91,8249,10023,,,,1,,,
-0.29,-0.3,0.9,8282,10041,,,,1,,,
-0.29,-0.28,0.96,8218,10101,,,,1,,,
-0.25,-0.25,0.91,8247,10054,,,,1,,,
-0.25,-0.26,0.91,8296,10055,,,,1,,,
-0.29,-0.28,0.85,8287,10131,,,,1,,,
-0.26,-0.26,0.86,8301,10127,,,,1,,,
-0.28,-0.29,0.91,8284,10120,,,,1,,,
-0.26,-0.28,0.89,8221,10055,,,,1,,,
-0.25,-0.26,0.94,8332,10104,,,,1,,,
-0.25,-0.25,0.95,8294,10091,,,,1,,,
-0.28,-0.31,0.96,8323,10058,,,,1,,,
-0.26,-0.25,0.94,8314,10159,,,,1,,,
-0.28,-0.28,0.9,8256,10096,,,,1,,,
-0.24,-0.28,0.91,8257,10104,,,,1,,,
-0.28,-0.3,0.93,8340,10123,,,,1,,,
-0.28,-0.25,0.86,8318,10153,,,,1,,,
-0.29,-0.3,0.98,8296,10121,,,,1,,,
-0.25,-0.26,0.93,8346,10148,,,,1,,,
-0.26,-0.26,0.94,8293,10143,,,,1,,,
-0.25,-0.28,0.95,8366,10144,,,,1,,,
-0.29,-0.25,0.96,8333,10165,,,,1,,,
-0.24,-0.26,0.93,8366,10156,,,,1,,,
-0.26,-0.28,0.89,8333,10170,,,,1,,,
-0.28,-0.29,0.9,8385,10202,,,,1,,,
-0.26,-0.28,0.93,8331,10162,,,,1,,,
-0.28,-0.26,0.94,8344,10235,,,,1,,,
-0.26,-0.28,0.88,8314,10216,,,,1,,,
-0.25,-0.29,0.88,8340,10150,,,,1,,,
-0.25,-0.28,0.94,8321,10259,,,,1,,,
-0.26,-0.25,0.94,8332,10180,,,,1,,,
-0.29,-0.25,0.94,8366,10270,,,,1,,,
-0.3,-0.25,0.85,8344,10227,,,,1,,,
-0.25,-0.26,0.93,8352,10218,,,,1,,,
-0.22,-0.29,0.9,8408,10258363,,,,1,,,
-0.24,-0.28,0.94,8362,10463,,,,1,,,
-0.24,-0.26,0.99,8300,10467,,,,1,,,
-0.24,-0.28,0.88,8347,10451,,,,1,,,
-0.25,-0.28,0.93,8378,10496,,,,1,,,
-0.28,-0.29,0.93,8332,10490,,,,1,,,
-0.22,-0.28,0.89,8363,10438,,,,1,,,
-0.24,-0.24,0.96,8333,10560,,,,1,,,
-0.22,-0.25,0.95,8316,10536,,,,1,,,
-0.26,-0.3,0.94,8351,10494,,,,1,,,
-0.22,-0.25,0.89,8308,10519,,,,1,,,
-0.25,-0.25,0.84,8369,10539,,,,1,,,
-0.25,-0.25,0.84,8394,10553,,,,1,,,
-0.21,-0.24,0.95,8358,10550,,,,1,,,
-0.22,-0.28,0.98,8302,10518,,,,1,,,
-0.25,-0.24,0.95,8366,10555,,,,1,,,
-0.22,-0.22,0.95,8346,10510,,,,1,,,
-0.26,-0.22,0.91,8315,10488,,,,1,,,
-0.26,-0.24,0.95,8374,10601,,,,1,,,
-0.25,-0.25,0.91,8325,10524,,,,1,,,
-0.21,-0.26,0.9,8340,10512,,,,1,,,
-0.22,-0.22,0.91,8359,10516,,,,1,,,
-0.25,-0.26,0.96,8395,10513,,,,1,,,
-0.24,-0.25,0.88,8360,10598,,,,1,,,
-0.26,-0.26,0.94,8344,10512,,,,1,,,
-0.22,-0.25,0.9,8386,10558,,,,1,,,
-0.24,-0.28,0.95,8307,10552,,,,1,,,
-0.25,-0.29,0.96,8387,10569,,,,1,,,
-0.25,-0.25,0.93,8429,10573,,,,1,,,
-0.26,-0.25,0.96,8373,10604,,,,1,,,
-0.25,-0.29,0.96,8371,10601,,,,1,,,
-0.26,-0.3,0.91,8397,10546,,,,1,,,
-0.22,-0.24,0.93,8345,10568,,,,1,,,
-0.26,-0.28,0.94,8362,10529,,,,1,,,
-0.28,-0.25,0.9,8367,10502,,,,1,,,
-0.25,-0.24,0.94,8403,10582,,,,1,,,
-0.29,-0.25,0.94,8362,10585,,,,1,,,
-0.28,-0.28,0.94,8313,10531,,,,1,,,
-0.26,-0.3,0.88,8376,10612,,,,1,,,
-0.25,-0.28,0.91,8343,10517,,,,1,,,
-0.29,-0.26,0.94,8409,10525,,,,1,,,
-0.25,-0.3,0.94,8369,10614,,,,1,,,
-0.24,-0.28,0.95,8347,10538,,,,1,,,
-0.28,-0.25,0.94,8401,10565,,,,1,,,
-0.3,-0.28,0.88,8367,10564,,,,1,,,
-0.26,-0.28,0.9,8400,10559,,,,1,,,
-0.25,-0.26,0.88,8379,10633,,,,1,,,
-0.29,-0.26,0.9,8361,10570,,,,1,,,
-0.29,-0.25,0.9,8365,10553,,,,1,,,
-0.25,-0.25,0.89,8400,10599,,,,1,,,
-0.26,-0.29,0.99,8399,10551,,,,1,,,
-0.25,-0.29,0.9,8372,10581,,,,1,,,
-0.26,-0.26,0.9,8308,10521,,,,1,,,
-0.24,-0.24,0.86,8376,10533,,,,1,,,
-0.24,-0.25,1,8402,10586,,,,1,,,
-0.24,-0.26,0.88,8363,10519,,,,1,,,
-0.28,-0.28,0.98,8388,10563,,,,1,,,
-0.28,-0.3,0.94,8400,10579,,,,1,,,
-0.25,-0.26,0.91,8327,10519,,,,1,,,
-0.26,-0.26,0.93,8393,10558,,,,1,,,
-0.24,-0.28,0.9,8350,10539,,,,1,,,
-0.28,-0.25,0.91,8346,10496,,,,1,,,
-0.29,-0.25,0.96,8360,10568,,,,1,,,
-0.26,-0.25,0.89,8394,10569,,,,1,,,
-0.28,-0.25,0.86,8400,10578,,,,1,,,
-0.29,-0.25,0.95,8331,10554,,,,1,,,
-0.26,-0.25,0.94,8332,10548,,,,1,,,
-0.25,-0.26,0.93,8342,10492,,,,1,,,
-0.25,-0.26,0.93,8328,10595,,,,1,,,
-0.28,-0.29,0.94,8331,10542,,,,1,,,
-0.26,-0.25,0.93,8367,10484,,,,1,,,
-0.25,-0.24,0.95,8394,10577,,,,1,,,
-0.26,-0.25,0.98,8350,10547,,,,1,,,
-0.28,-0.26,1.04,8318,10511,,,,1,,,
-0.28,-0.25,0.93,8318,10506,,,,1,,,
-0.29,-0.26,0.89,8318,10503,,,,1,,,
-0.26,-0.22,0.94,8363,10602,,,,1,,,
-0.26,-0.25,0.91,8349,10505,,,,1,,,
-0.24,-0.28,0.93,8389,10527,,,,1,,,
-0.28,-0.31,0.89,8354,10560,,,,1,,,
-0.24,-0.3,0.86,8381,10600,,,,1,,,
-0.26,-0.29,0.9,8344,10559,,,,1,,,
-0.26,-0.29,0.9,8411,10618,,,,1,,,
-0.26,-0.29,0.94,8366,10556,,,,1,,,
-0.26,-0.25,0.91,8394,10527,,,,1,,,
-0.28,-0.28,0.89,8326,10544,,,,1,,,
-0.28,-0.28,0.95,8410,10595,,,,1,,,
